name,price,composition,category,gender,description,img_url,url,scrapped-at
BERMUDA JEANS FEMININA AMACIADA PLUS SIZE,175.90,"1,6% elastano 18% poliester 80,4% algodão",BERMUDA,FEMININO,Bermuda Jeans  Cintura Alta  Amaciada  Barra dobrada  Fechamento com botão e zíper Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_amaciada_96060499_1_6802aa66213db7d2c40693e827ba7a94.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bermuda-jeans-feminina-amaciada,11-04-2022
BLUSA DE LÃ FEMININA FENDA LATERAL,206.90,,BLUSA,FEMININO,Blusa de lã feminina Fenda lateral Capuz com fechamento em cordão,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_fenda_lateral_96059626_1_4182d6d2a8039aedeee2bb514a14a965.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-fenda-lateral,11-04-2022
BLUSA DE LÃ FEMININA DECOTE CANOA,219.90,,BLUSA,FEMININO,Blusa de lã feminina Decote canoabr Detalhes em listrabr,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_decote_canoa_96059710_1_23fbb238d8e77a7e7ff08233c483b8f7.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-decote-canoa-nbsp,11-04-2022
BLUSA DE LÃ FEMININA COM CAPUZ,219.90,,BLUSA,FEMININO,"Blusa de lã feminina Blusa com tecido mais fino, ótima opção Possui capuz e barra canelada",https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_com_capuz_96059980_1_85319e046962eb6421399a2758cdb000.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-com-capuz,11-04-2022
BLUSA DE LÃ FEMININA CANELADO,276.90,,BLUSA,FEMININO,Blusa de lã feminina Tricot ponto canelado mais amplo deixando a blusa com tecido mais grosso,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_canelado_96059894_1_517df01261917e8ff1432323e9e136a5.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-canelado,11-04-2022
BLUSA DE LÃ FEMININA BÁSICA,213.90,,BLUSA,FEMININO,Blusa de lã feminina Gola V,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_basica_96059795_1_d54c6af20aeb9492fb7e152b75d3f430.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-basica,11-04-2022
BLUSA DE LÃ FEMININA BÁSICA,193.90,,BLUSA,FEMININO,Blusa de lã feminina Gola V Barra e punhos canelados,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_basica_96059990_1_be47114b24b0783ea8a1437f1996bfa1.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-basica-96059990,11-04-2022
CALÇA FEMININA WHIDE LEG FIT COM RASGO NO JOELHO PLUS SIZE,259.90,2% elastano 98% algodão,CALÇA,FEMININO,Calça Wide Leg Fit  Cintura Alta  Rasgo no joelhol  Barra desfiada  Fechamento com botão e zíper Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_whide_leg_fit_com_rasgo_no_joelho_96060595_1_a2e6d98fa72771d879ac70c7be232e3c.jpg,https://www.daksuljeans.com.br/feminino/plus-size/calca-feminina-whide-leg-fit-com-rasgo-no-joelho,11-04-2022
CALÇA FEMININA SKINNY HOT PANTS PLUS SIZE,241.90,2% elastano 98% algodão,CALÇA,FEMININO,Calça Skinny Hot Pants  Cintura Alta  Barra dobrada e desfiada  Fechamento com botão e zíper Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_hot_pants_96061422_1_f83f40a039a5a1653fc6bf168d23a2b2.jpg,https://www.daksuljeans.com.br/cg22016g-calca-feminina-skinny-hot-pants,11-04-2022
CALÇA FEMININA SKINNY ALTA PLUS SIZE,265.90,3% elastano 97% algodão,CALÇA,FEMININO,Calça feminina Modelagem skinny Detalhes em detonados Barra corte a fio Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_alta_96060927_1_d5a33efaf640aa4d5f5b0a8cf143da0c.jpg,https://www.daksuljeans.com.br/cg22021g-calca-feminina-skinny-alta,11-04-2022
CALÇA FEMININA SKINNY ALTA PLUS SIZE,265.90,3% elastano 97% algodão,CALÇA,FEMININO,Calça Skinny  Cintura Alta  Leves puídos  Cordão no cós  Fechamento com botão e zíper Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_alta_96060964_1_d9c8bac01ce17ad90ee82c9c819759bb.jpg,https://www.daksuljeans.com.br/cg22020g-calca-feminina-skinny-alta,11-04-2022
CALÇA FEMININA MOM PLUS SIZE,259.90,"1,3% elastano 98,7% algodão",CALÇA,FEMININO,Calça Mom  Corte reto  Lavação Vintage  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_mom_96060413_1_f3c9228b3a6c75d3786efaa9f9f5437b.jpg,https://www.daksuljeans.com.br/feminino/feminino-plus-size/calca-feminina-mom,11-04-2022
BLUSA DE LÃ FEMININA GOLA ALTA,263.90,,BLUSA,FEMININO,"Blusa de lã feminina Gola alta Ponto canelado mais aberto, lã mais grossa",https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_feminina_gola_alta_96059826_1_591489b6aa0c481d7780822a3190df27.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-gola-alta,11-04-2022
CALÇA FEMININA SKINNY HOT PANTS,241.90,2% elastano 8% poliester 89% algodão,CALÇA,FEMININO,Calça feminina Modelagem skinny e hot pants Fechamento com botões recapados Detalhes em detonados Lavação lixada Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_hot_pants_96061092_1_77f512bcfd074358e0ccd088e30b889a.jpg,https://www.daksuljeans.com.br/cg22013-calca-feminina-skinny-hot-pants,11-04-2022
CALÇA FEMININA SKINNY ALTA,254.90,3% elastano 97% algodão,CALÇA,FEMININO,Calça feminina Modelagem skinny Detalhes em detonados Barra corte a fio Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_alta_96060921_1_b4cb9e3ae7dafbf79868a0bb72f786ed.jpg,https://www.daksuljeans.com.br/cg22021-calca-feminina-skinny-alta,11-04-2022
CALÇA FEMININA CLOCHARD,241.90,12% linho 30% viscose 58% algodão,CALÇA,FEMININO,Calça feminina Modelagem clochard Tecido de linho tingido Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_clochard_96061180_1_854c3c51b6f1eee7b448f48800fbd228.jpg,https://www.daksuljeans.com.br/cf22128-calca-feminina-clochard,11-04-2022
CALÇAFEMININA WHIDE LEG PENSE FRONTAL,204.90,100% algodão,CALÇAFEMININA,FEMININO,Calça feminina Modelagem whide leg Detalhes de pense frontal Lavação delave  Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calcafeminina_whide_leg_pense_frontal_96060791_1_a87d7753b1a98f83b4cffd41c4f199d6.jpg,https://www.daksuljeans.com.br/cf22121-calca-feminina-whide-leg-fit,11-04-2022
CALÇAFEMININA MOM DETALHES EM DETONADOS,263.90,"1,3% elastano 98,7% algodão",CALÇAFEMININA,FEMININO,Calça feminina Modelagem mom Detalhes em detonados Puídos na barra Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calcafeminina_mom_detalhes_em_detonados_96060743_1_a55858ee22e3dabe5cfd04dfb85dd4b4.jpg,https://www.daksuljeans.com.br/cf22115-calca-feminia-mom,11-04-2022
CALÇAFEMININA CARGO JOGGER COM BOLSO LATERAL PLUS SIZE,274.90,"1,3% elastano 98,7% algodão",CALÇAFEMININA,FEMININO,Calça feminina Modelagem mom e jogger Bolso cargo lateral Lavação com leve craquelado Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/calcafeminina_cargo_jogger_com_bolso_lateral_plus_size_96060531_1_994c953e796421d0d2d00b9097f091f4.jpg,https://www.daksuljeans.com.br/cf22110g-calca-feminina-cargo-jogger,11-04-2022
CALÇAFEMININA CARGO JOGGER COM BOLSO LATERAL,263.90,"1,3% elastano 98,7% algodão",CALÇAFEMININA,FEMININO,Calça feminina Modelagem mom e jogger  Bolso cargo lateral Lavação com leve craquelado Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calcafeminina_cargo_jogger_com_bolso_lateral_96060526_1_afa37cb542c364222ea761d1b2c3b3e8.jpg,https://www.daksuljeans.com.br/cf22110-calca-feminina-cargo-jogger,11-04-2022
BLUSA DE LÃ MASCULINA MESCLA,153.90,,BLUSA,MASCULINO,Blusa de lã masculina Detalhes de listra no punho,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_masculina_mescla_96059819_1_27f7f6e70c48a0c51187b6216cb888cf.jpg,https://www.daksuljeans.com.br/masculino/tricot/blusa-de-la-masculina-mescla,11-04-2022
BLUSA DE LÃ MASCULINA DECOTE V,188.90,,BLUSA,MASCULINO,Blusa de lã masculina Detalhes de listra no punho e na parte do peito,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_masculina_decote_v_96059860_1_c3783de95cddb97e1d9ab26784919253.jpg,https://www.daksuljeans.com.br/masculino/tricot/blusa-de-la-masculina-decote-v,11-04-2022
BLUSA DE LÃ MASCULINA DECOTE V,210.90,,BLUSA,MASCULINO,Blusa de lã masculina Possui cor bicolor,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_masculina_decote_v_96059999_1_abdce1ff4e80437a24451f4a0a6f12bf.jpg,https://www.daksuljeans.com.br/masculino/tricot/blusa-de-la-masculina-decote-v-96059999,11-04-2022
BLUSA DE LÃ MASCULINA COM CAPUZ,188.90,,BLUSA,MASCULINO,Blusa de lã masculina Possui capuz com detalhe em cordão Barra e punho canelado,https://images.tcdn.com.br/img/img_prod/1052366/blusa_de_la_masculina_com_capuz_96059900_1_4b668d83c31d23c48736788aadd42fc9.jpg,https://www.daksuljeans.com.br/masculino/tricot/blusa-de-la-masculina-com-capuz,11-04-2022
CALÇA FEMININA SKINNY HOT PANTS,241.90,2% elastano 98% algodão,CALÇA,FEMININO,Calça feminina Modelagem skinny e hot pants Detalhes em pense frontal Detalhes em detonados Lavação vintage Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_hot_pants_96061041_1_3db4dd6db5dd637a1790f555cef94e03.jpg,https://www.daksuljeans.com.br/cg22012-calca-feminina-skinny-hot-pants,11-04-2022
JAQUETADE LÃ FEMININA TRICOT,279.90,,JAQUETADE,FEMININO,Jaqueta de lã feminina em tricot Zíper dourado Punho largo Gola caída,https://images.tcdn.com.br/img/img_prod/1052366/jaquetade_la_feminina_tricot_96059995_1_800abef5fc4831fddec80d43aa9e7ebd.jpg,https://www.daksuljeans.com.br/feminino/tricot/jaqueta-de-la-feminina-tricot,11-04-2022
CASACODE LÃ FEMININO COURO FAKE PELÚCIADO,298.90,,CASACODE,FEMININO,"Casaco de lã Couro fake pelúcido Capuz, manga e parte de trás em tricot",https://images.tcdn.com.br/img/img_prod/1052366/casacode_la_feminino_couro_fake_peluciado_96059982_1_05ae62444885231756bcd0231dce44a5.jpg,https://www.daksuljeans.com.br/feminino/tricot/casaco-de-la-feminino-couro-fake-peluciado,11-04-2022
BLUSADE LÃ FEMININA MULLET,197.90,,BLUSADE,FEMININO,Blusa de lã feminina Decote redondo Pontos estruturados ao longo da trama,https://images.tcdn.com.br/img/img_prod/1052366/blusade_la_feminina_mullet_96060116_1_c2fb13eb0cc4fd6b1a356dae1f7873c0.jpg,https://www.daksuljeans.com.br/feminino/tricot/blusa-de-la-feminina-mullet,11-04-2022
PONCHO DE LÃFEMININO,241.90,,PONCHO,FEMININO,Poncho de lã Ponto transado Gola de pelo,https://images.tcdn.com.br/img/img_prod/1052366/poncho_de_lafeminino_96059189_1_d8f72341a81b7956146c2f6a38d05dc8.jpg,https://www.daksuljeans.com.br/feminino/tricot/plf1400-ponche-de-la-feminino,11-04-2022
JAQUETA ESTILO CAMISA JEANS FEMININA,307.90,,JAQUETA,FEMININO,Jaqueta camisa femininabr Barra desfiadabr Fechamento em botão de pressãobr Modelo veste P,https://images.tcdn.com.br/img/img_prod/1052366/jaqueta_estilo_camisa_jeans_feminina_96061412_1_6f79a2a161ff7d0592bca7bc8b185730.jpg,https://www.daksuljeans.com.br/jf22707-jaqueta-feminina,11-04-2022
COLETE CANELADODE LÃ FEMININO COM FENDA LATERAL,144.90,,COLETE,FEMININO,Colete de lã canelado Gola redonda Fenda lateral Dica: Pode ser usado com camisa por baixo,https://images.tcdn.com.br/img/img_prod/1052366/colete_caneladode_la_feminino_com_fenda_lateral_96059094_1_a9ea064b67cff22742b40145f16a2491.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1400-blusa-de-la-feminina,11-04-2022
CALÇA MASCULINA SLIM PLUS SIZE,263.90,2% elastano 98% algodão,CALÇA,MASCULINO,Calça masculinabr Modelagem slimbr Detalhes em puído na barra br Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/calca_masculina_slim_plus_size_96061016_1_35c46b1614d2f16afb91f31fcdfcaf90.jpg,https://www.daksuljeans.com.br/cm22312g-calca-masculina-slim,11-04-2022
CALÇA MASCULINA SLIM,252.90,2% elastano 98% algodão,CALÇA,MASCULINO,Calça masculina Modelagem slim Detalhes em puído na barra Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/calca_masculina_slim_96061005_1_35c46b1614d2f16afb91f31fcdfcaf90.jpg,https://www.daksuljeans.com.br/cm22312-calca-masculina-slim,11-04-2022
CALÇA MASCULINA SKINNY,254.90,2% elastano 98% algodão,CALÇA,MASCULINO,Calça masculinabr Modelagem skinnybr Detalhes em detonado br Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/calca_masculina_skinny_96061062_1_91e226a9a060cb51b16475c70f80e4cd.jpg,https://www.daksuljeans.com.br/cm22305-calca-masculina-skinny,11-04-2022
CALÇA JOGGER EM TRICOT,254.90,,CALÇA,FEMININO,"Calça em tricot Modelagem jogger Tecido mais fino, super leve e confortável",https://images.tcdn.com.br/img/img_prod/1052366/calca_jogger_em_tricot_96058846_1_b0968d26576a20cde20fd2daa83e55e7.jpg,https://www.daksuljeans.com.br/feminino/tricot/calca-jogger-em-tricot,11-04-2022
CALÇA FEMININA SKINNY HOT PANTS PLUS SIZE,252.90,2% elastano 98% algodão,CALÇA,FEMININO,Calça feminina Modelagem skinny e hot pants Detalhes em pense frontal Detalhes em detonados Lavação vintage Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_skinny_hot_pants_plus_size_96061046_1_427a356cf55e2a0df48cbc8eccc0e1ec.jpg,https://www.daksuljeans.com.br/cg22012g-calca-feminina-skinny-hot-pants,11-04-2022
JAQUETA DE COLETÊ FEMININA PRETA TOTALMENTE F,299.10,2% elastano 98% algodão,JAQUETA,PROMOÇÃO,"Jaqueta feminina preta em cotelê, forrada com pelo. Fechamento de botão de pressão. Detalhes em bolsos na frente e bolsos laterais.  Modelo veste P",https://images.tcdn.com.br/img/img_prod/1052366/jf20709_jaqueta_feminina_96058820_1_34087969c06ec282658292c651ffaca6.jpg,https://www.daksuljeans.com.br/feminino/jaqueta/jf20709-jaqueta-feminina,11-04-2022
BERMUDA FEMININA MEIA COXA AMACIADA,164.90,"1,6% elastano 18% poliester 80,4% algodão",BERMUDA,FEMININO,Bermuda Jeans  Cintura Alta  Amaciada  Barra dobrada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_meia_coxa_amaciada_96060494_1_e2cf964ca1905412f39ae941a79c6984.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bermuda-feminina-meia-coxa-amaciada,11-04-2022
BERMUDA FEMININA ESTONADA PLUS SIZE,175.90,10% viscose 2% elastano 23% poliéster 65% algodão,BERMUDA,FEMININO,Bermuda Estonada  Modelagem meia coxa  Cintura média  Bolsos frontais e trasseiros  Fechamento com zíper e botão  Barra dobrável Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_estonada_plus_size_96055480_1_02d2a6a201bf4aa0e5e10d5fffc4fcd8.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf19630g-bermuda-feminina,11-04-2022
BERMUDA FEMININA ESTONADA,164.90,10% viscose 2% elastano 23% poliéster 65% algodão,BERMUDA,FEMININO,Bermuda Estonada  Modelagem meia coxa  Cintura média  Bolsos frontais e trasseiros  Fechamento com zíper e botão  Barra dobrável Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_estonada_96055475_1_02d2a6a201bf4aa0e5e10d5fffc4fcd8.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf19630-bermuda-feminina,11-04-2022
BERMUDA FEMININA DESTROYER,162.90,2% elastano 98% algodão,BERMUDA,FEMININO,Bermuda Destroyer  Cintura média  Comprimento meia coxa  Possui puídos  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_destroyer_96055455_1_56ef000ee95d44cc05af53ac8f5de7a0.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf19626-bermuda-feminina,11-04-2022
BERMUDA FEMININA CICLISTA,135.90,,BERMUDA,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/bf20604_bermuda_feminina_96057840_1_6507e376b581f2536e4d65043d58c189.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf20604-bermuda-feminina,11-04-2022
BERMUDA FEMININA CHINO PLUS SIZE,124.70,26% poliéster 3% elastano 71% algodão,BERMUDA,PROMOÇÃO,Bermuda Feminina Cintura média Comprimento meia coxa Bolsos frontais e trasseiros Fechamento com botão e zíper Modelo veste 36  71% algodão  26% poliéster  3% elastano,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_chino_plus_size_96057542_1_792d7d027ce032223b24ee6e1383830d.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf20603g-bermuda-feminina,11-04-2022
BERMUDA FEMININA CHINO,115.90,26% poliéster 3% elastano 71% algodão,BERMUDA,PROMOÇÃO,Bermuda Feminina Cintura média Comprimento meia coxa Bolsos frontais e trasseiros Fechamento com botão e zíper Modelo veste 36  71% algodão  26% poliéster  3% elastano,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_chino_96057537_1_792d7d027ce032223b24ee6e1383830d.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf20603-bermuda-feminina,11-04-2022
BERMUDA FEMININA BOLSO FACA PLUS SIZE,199.90,2% elastano 98% algodão,BERMUDA,FEMININO,Bermuda Jeans  Bolso faca  Leve degradê no cós  Meia coxa  Fechamento com botão e zíper Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_bolso_faca_96060779_1_3cb760e33ec03bf74bd94cfd126fb7a9.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bermuda-feminina-bolso-faca,11-04-2022
BERMUDA FEMININA BOLSO FACA,188.90,2% elastano 98% algodão,BERMUDA,FEMININO,Bermuda Jeans  Bolso faca  Leve degradê no cós  Meia coxa  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_bolso_faca_96060774_1_e1782fba9de05ea9c39a3f1fefff65cb.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bermuda-feminina-bolso-faca,11-04-2022
BERMUDA FEMININA ALFAIATARIA,197.90,1% elastano 99% algodão,BERMUDA,FEMININO,Bermuda Alfaiataria  Cintura Alta  Elástico atrás para ajustar no corpo Bolso faca  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_alfaiataria_96060623_1_5a34bfb94c8fa00f52d7956c17a6f35d.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bermuda-feminina-alfaiataria,11-04-2022
,276.70,100% algodão,,PROMOÇÃO,"Jaqueta feminina é o verdade clássico, possui manga comprida, gola, bolsos frontais com lapela e botão. Bolsos laterais. Fechamento frontal com botões. Interior da jaqueta forrada com pelo sintético.  Modelo veste P",https://images.tcdn.com.br/img/img_prod/1052366/jf20701_jaqueta_feminina_96057647_2_0cf29e302c117c5032120e69694f5010.jpg,https://www.daksuljeans.com.br/feminino/jaqueta/jf20701-jaqueta-feminina,11-04-2022
BERMUDA FEMININA SKY COM PENSES,131.90,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Sky  Modelagem meia coxa  Cintura média  Bolsos frontais e trasseiros  Fechamento com zíper e botão  Barra dobrável Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_feminina_sky_com_penses_96057552_1_9eddb777dc7716fb9f6cb4b347874bc9.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf20601-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA COM CORDÃO BARRA DESFIADA,151.10,1% elastano 99% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Cinto com cordão embutido  Barra Desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_com_cordao_barra_desfiada_96059541_1_6fcc3882770bad73ca396e626330d25b.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21617-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA COM BARRA DOBRADA,140.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Leves Puídos  Barra Dobrada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_com_barra_dobrada_96059312_1_71250999a4541c7c338d640d6e9cd2f8.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21608-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA COM BARRA DESFIADA,149.50,2% elastano 5% elastomultiester 93% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Leves Puídos  Barra Desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_com_barra_desfiada_96059271_1_8fc7b4dbd05da6330f368644600f1f19.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21603-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA CLARA LEVES PUÍDOS BARRA DESFIADA PLUS SIZE,142.30,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Efeito used  Puído Lateral  Barra Desfiada  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_clara_leves_puidos_barra_desfiada_plus_size_96059307_1_d2a4730edc20c3a9d8af7720a816b947.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bf21615g-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA CLARA LEVES PUÍDOS BARRA DESFIADA,133.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Efeito used  Puído Lateral  Barra Desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_clara_leves_puidos_barra_desfiada_96059302_1_9880156da641fee8512e5e9e5e07dcc4.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21615-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA CLARA COM BARRA DOBRADA PLUS SIZE,149.50,1% elastano 9% poliéster 90% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Lavação Sky  Barra Dobrada  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_clara_com_barra_dobrada_plus_size_96059327_1_3de338132c5fbf4e877b142fca8ecd6b.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bf21606g-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA AMACIADA COM RECORTE FRONTAL E BOLSO FACA PLUS SIZE,123.10,26% poliester 3% elastano 71% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Amaciada  Costura Frontal  Bolso Faca  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_amaciada_com_recorte_frontal_e_bolso_faca_plus_size_96059566_1_9d7586a988a7da73004c16fa7e697c0d.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21618g-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA AMACIADA COM RECORTE FRONTAL E BOLSO FACA,114.30,26% poliester 3% elastano 71% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Amaciada  Costura Frontal  Bolso Faca  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_amaciada_com_recorte_frontal_e_bolso_faca_96059561_1_0c52ec3750f88fd2511a177b1b3bf4a1.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21618-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA AMACIADA COM BOLSO DIFERENCIADO,114.30,2% elastano 26% poliester 72% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Amaciada  Bolso Embutido  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_amaciada_com_bolso_diferenciado_96059571_1_e67641bf42ea98edc159d16bc974dd15.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21614-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA ALTA BOLSO FACA,133.50,12% poliéster 2% elastano 86% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Bolso faca  Leve degradê no cós  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_alta_bolso_faca_96058953_1_e1a3da3441143d473dc880b79ecddff3.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21601-bermuda-feminina-alta,11-04-2022
BERMUDA JEANS FEMININA ALFAIATARIA COM PENSE FRONTAL,109.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Alfaiataria  Cintura Alta  Pense Frontal  Bolso Faca  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_alfaiataria_com_pense_frontal_96057706_1_7e9b54c18a437c6fdd1cc7d45f00280c.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf19639-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA COM CORDÃO BARRA DESFIADA PLUS SIZE,159.90,1% elastano 99% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Cinto com cordão embutido  Barra Desfiada  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_com_cordao_barra_desfiada_plus_size_96059546_1_084499fdeab7a9933063e1ed7cace4d2.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21617g-bermuda-feminina,11-04-2022
BERMUDA JEANS MASCULINA CHINO AZUL,112.70,1% elastano 24% poliester 75% algodão,BERMUDA,PROMOÇÃO,Bermuda Chino  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_chino_azul_96058442_1_7600c5327411d1e557b21a754027566f.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21515-bermuda-masculina-chino,11-04-2022
