name,price,category,composition,color,gender,description,img_url,url,scrapped-at
Camiseta Levis Infantil,"R$ 69,93",Camiseta,100% Algodão,Cinza,Menino,Código: LK0010088 Produto: Camiseta Levis Infantil Categoria: Camisetas Cor / lavagem: Cinza Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninos Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386220-640-640/LK0010088_1.jpg?v=637378527640300000,https://www.levi.com.br/camiseta-levis-infantil-lk00100880088/p,12-04-2022
Camiseta Levis The Perfect Tee,"R$ 149,90",Camiseta,100% Algodão,Branco,Feminino,Código: LB0013057,https://lojalevis.vteximg.com.br/arquivos/ids/468743-640-640/LB001-3057_1.jpg?v=637843603866330000,https://www.levi.com.br/camiseta-levis-the-perfect-tee-lb00130573057/p,12-04-2022
Camiseta Levis Infantil,"R$ 69,93",Camiseta,"88% Algodão, 12% Poliester","Azul, Colorido",Menino,Código: LK0010089 Produto: Camiseta Levis Infantil Categoria: Camisetas Cor / lavagem: Azul/Colorido Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninos Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386217-640-640/LK0010089_1.jpg?v=637378527623330000,https://www.levi.com.br/camiseta-levis-infantil-lk00100890089/p,12-04-2022
Camiseta Levis Varsity Infantil,"R$ 48,93",Camiseta,100% Algodão,"Branco, Vermelho",Menina,Código: LK0010096 Produto: Camiseta Levis Varsity Infantil Categoria: Camisetas Cor / lavagem: Branco/Vermelho Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/450516-640-640/PC9LK0010096_01.jpg?v=637721437103830000,https://www.levi.com.br/camiseta-levis-varsity-infantil-lk00100960096/p,12-04-2022
Camiseta Levis Varsity Infantil,"R$ 48,93",Camiseta,100% Algodão,Vermelho,Menina,Código: LK0010097 Produto: Camiseta Levis Varsity Infantil Categoria: Camisetas Cor / lavagem: Vermelho Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/450512-640-640/PC9LK0010097_01.jpg?v=637721437060030000,https://www.levi.com.br/camiseta-levis-varsity-infantil-lk00100970097/p,12-04-2022
Camiseta Levis Varsity Infantil,"R$ 69,93",Camiseta,"88% Algodão, 12% Poliester","Azul, Colorido",Menina,Código: LK0010099 Produto: Camiseta Levis Varsity Infantil Categoria: Camisetas Cor / lavagem: Azul/Colorido Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386208-640-640/LK0010099_1.jpg?v=637378527570370000,https://www.levi.com.br/camiseta-levis-varsity-infantil-lk00100990099/p,12-04-2022
Moletom Levis Infantil,"R$ 149,90",Moletom,"50% Algodão, 50% Poliester",Rosa,Menina,Código: LK0040018 Produto: Moletom Levis Infantil Categoria: Suéters e Moletons Cor / lavagem: Rosa Manga: Longa Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386194-640-640/LK0040018_1.jpg?v=637378527493800000,https://www.levi.com.br/moletom-levis-infantil-lk00400180018/p,12-04-2022
Camiseta Levis Round Infantil,"R$ 48,93",Camiseta,100% Algodão,Rosa,Menina,Código: LK0010103 Produto: Camiseta Levis Round Infantil Categoria: Camisetas Cor / lavagem: Rosa Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386203-640-640/LK0010103_1.jpg?v=637378527543630000,https://www.levi.com.br/camiseta-levis-round-infantil-lk00101030103/p,12-04-2022
Camiseta Levis Infantil,"R$ 48,93",Camiseta,100% Algodão,"Vinho, Colorido",Menino,Código: LK0010090 Produto: Camiseta Levis Infantil Categoria: Camisetas Cor / lavagem: Vinho/Colorido Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninos Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/450529-640-640/PC9LK0010090_01.jpg?v=637721437218130000,https://www.levi.com.br/camiseta-levis-infantil-lk00100900090/p,12-04-2022
Camiseta Levis Logo Batwing Infantil,"R$ 48,93",Camiseta,100% Algodão,Lilás,Menina,Código: LK0010106 Produto: Camiseta Levis Logo Batwing Infantil Categoria: Camisetas Cor / lavagem: Lilás Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/450497-640-640/PC9LK0010106_01.jpg?v=637721436938070000,https://www.levi.com.br/camiseta-levis-logo-batwing-infantil-lk00101060106/p,12-04-2022
Camisa Levis One Pocket Infantil,"R$ 104,93",Camisa,100% Algodão,Branco,Menino,Código: LK0050001 Produto: Camisa Levis One Pocket Infantil Categoria: Camisas Cor / lavagem: Branco Manga: Longa Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Meninos Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/450558-640-640/PC9LK0050001_01.jpg?v=637721437401700000,https://www.levi.com.br/camisa-levis-one-pocket-infantil-lk00500010001/p,12-04-2022
Calça Jeans Levis 720 High Rise Skinnny Infantil,"R$ 132,93",Calça,"82% Algodão,16% Poliester, 2% Elastano",Branco,Menina,Código: LK7200006 Produto: Calça Jeans Levis 720 High Rise Skinnny Infantil Categoria: Jeans Cor / lavagem: Branco Modelagem: High Rise Skinny Altura da cintura: Alta Fecho: Zíper Coleção: Primavera / Verão 2020 Gênero: Meninas Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386241-640-640/LK7200006_1.jpg?v=637378527759430000,https://www.levi.com.br/calca-jeans-levis-720-high-rise-skinnny-infantil-lk72000060006/p,12-04-2022
Camiseta Levi's Batwing Infantil,"R$ 55,93",Camiseta,100% Algodão,Preto,Menino,Código: LK0010111 Produto: Camiseta Levi's Batwing Infantil Categoria: Camisetas Cor / Lavagem: Preto Manga: Curta Bolso: Sim Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Menino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/420993-640-640/LK0010111_1.jpg?v=637539355291830000,https://www.levi.com.br/camiseta-levis-batwing-infantil-lk00101110111/p,12-04-2022
Camiseta Levi's Infantil SS Graphic Tee,"R$ 55,93",Camiseta,100% Algodão,Rosa,Menina,Código: LK0010130,https://lojalevis.vteximg.com.br/arquivos/ids/420957-640-640/LK0010130_1.jpg?v=637539355102900000,https://www.levi.com.br/camiseta-levis-infantil-ss-graphic-tee-lk00101300130/p,12-04-2022
Camiseta Levi's Infantil SS Graphic Tee,"R$ 55,93",Camiseta,100% Algodão,Branco,Menino,Código: LK0010108,https://lojalevis.vteximg.com.br/arquivos/ids/450883-640-640/PC9LK0010108_01.jpg?v=637721439423700000,https://www.levi.com.br/camiseta-levis-infantil-ss-graphic-tee-lk00101080108/p,12-04-2022
Camiseta Levi's Infantil SS Graphic Tee,"R$ 55,93",Camiseta,100% Algodão,Amarelo,Menino,Código: LK0010109,https://lojalevis.vteximg.com.br/arquivos/ids/421002-640-640/LK0010109_1.jpg?v=637539355338630000,https://www.levi.com.br/camiseta-levis-infantil-ss-graphic-tee-lk00101090109/p,12-04-2022
Camiseta Levi's Infantil SS Graphic Tee,"R$ 55,93",Camiseta,100% Algodão,Azul Marinho,Menino,Código: LK0010120,https://lojalevis.vteximg.com.br/arquivos/ids/420982-640-640/LK0010120_1.jpg?v=637539355233900000,https://www.levi.com.br/camiseta-levis-infantil-ss-graphic-tee-lk00101200120/p,12-04-2022
Shorts Levi's Slim Fit Shorts Levi's,"R$ 104,93",Shorts,"98% Algodão, 2% Elastano",Lavagem Escura,Menino,Código: LK1003008,https://lojalevis.vteximg.com.br/arquivos/ids/450835-640-640/PC9LK1003008_01.jpg?v=637721439140400000,https://www.levi.com.br/shorts-levis-slim-fit-shorts-levis-lk10030083008/p,12-04-2022
Calça Levi's Infantil 510 Skinny,"R$ 118,93",Calça,"98% Algodão, 2% Elastano",Lavagem Escura,Menino,Código: LK5100010,https://lojalevis.vteximg.com.br/arquivos/ids/450807-640-640/PC9LK5100010_01.jpg?v=637721438949070000,https://www.levi.com.br/calca-levis-infantil-510-skinny-lk51000100010/p,12-04-2022
Calça Levi's Infantil 511 Slim,"R$ 118,93",Calça,"98% Algodão, 2% Elastano",Lavagem Média,Menino,Código: LK5110005,https://lojalevis.vteximg.com.br/arquivos/ids/450803-640-640/PC9LK5110005_01.jpg?v=637721438926200000,https://www.levi.com.br/calca-levis-infantil-511-slim-lk51100050005/p,12-04-2022
Calça Levi's Infantil 511 Slim,"R$ 118,93",Calça,"98% Algodão, 2% Elastano",Preto,Menino,Código: LK5110007,https://lojalevis.vteximg.com.br/arquivos/ids/450800-640-640/PC9LK5110007_01.jpg?v=637721438910230000,https://www.levi.com.br/calca-levis-infantil-511-slim-lk51100070007/p,12-04-2022
Calça Levi's Infantil Skinny Taper,"R$ 118,93",Calça,"98% Algodão, 2% Elastano",Lavagem Média,Menino,Código: LK5190002,https://lojalevis.vteximg.com.br/arquivos/ids/450791-640-640/PC9LK5190002_01.jpg?v=637721438858630000,https://www.levi.com.br/calca-levis-infantil-skinny-taper-lk51900020002/p,12-04-2022
Calça Levi's Infantil 720 High Rise Super Skinny,"R$ 118,93",Calça,"98% Algodão, 2% Elastano",Lavagem Média,Menina,Código: LK7200008,https://lojalevis.vteximg.com.br/arquivos/ids/450787-640-640/PC9LK7200008_01.jpg?v=637721438837800000,https://www.levi.com.br/calca-levis-infantil-720-high-rise-super-skinny-lk72000080008/p,12-04-2022
Calça Levi's Infantil 711 Skinny,"R$ 118,93",Calça,"98% Algodão, 2% Elastano",Lavagem Escura,Menina,Código: LK7110010,https://lojalevis.vteximg.com.br/arquivos/ids/450895-640-640/PC9LK7110010_01.jpg?v=637721439492500000,https://www.levi.com.br/calca-levis-infantil-711-skinny-lk71100100010/p,12-04-2022
Moletom Levi's Infantil Hoodie Sweatshirt Zipper,"R$ 132,93",Moletom,100% Algodão,Cinza,Menino,Código: LK0040023,https://lojalevis.vteximg.com.br/arquivos/ids/450843-640-640/PC9LK0040023_01.jpg?v=637721439189200000,https://www.levi.com.br/moletom-levis-infantil-hoodie-sweatshirt-zipper-lk00400230023/p,12-04-2022
Calça Levi's Infantil High Loose Paper Bag,"R$ 132,93",Calça,"98% Algodão, 2% Elastano",Lavagem Média,Menina,Código: LK8000002,https://lojalevis.vteximg.com.br/arquivos/ids/421005-640-640/LK8000002_1.jpg?v=637539355354730000,https://www.levi.com.br/calca-levis-infantil-high-loose-paper-bag-lk80000020002/p,12-04-2022
Moletom Levi's Infantil Hoodie Sweatshirt Zipper,"R$ 132,93",Moletom,100% Algodão,Preto,Menino,Código: LK0040024,https://lojalevis.vteximg.com.br/arquivos/ids/450839-640-640/PC9LK0040024_01.jpg?v=637721439164630000,https://www.levi.com.br/moletom-levis-infantil-hoodie-sweatshirt-zipper-lk00400240024/p,12-04-2022
Camiseta Levis Batwing Graphic Tee Infantil,"R$ 99,90",Camiseta,100% Algodão,Azul,Menino,Código: LK0010305,https://lojalevis.vteximg.com.br/arquivos/ids/467989-640-640/LK0010305_01.jpg?v=637840921048400000,https://www.levi.com.br/camiseta-levis-batwing-graphic-tee-infantil-lk00103050305/p,12-04-2022
Calça Jeans Levis 510 Skinny Infantil,"R$ 119,90",Calça,82% algodão/ 16% poliester/ 2% elastano,Lavagem Escura,Menino,Código: LK5100003,https://lojalevis.vteximg.com.br/arquivos/ids/347841-640-640/LK5100003_1.jpg?v=637063398084100000,https://www.levi.com.br/calca-jeans-levis-infantil-lk51000030003/p,12-04-2022
Polo Levis Infantil,"R$ 89,90",Polo,100% algodão,Vermelho,Menino,Código: LK0030003 Produto: Polo Levis Infantil Categoria: Polos Cor / lavagem: Vermelho Modelagem: - Altura da cintura: - Fecho: - Coleção: Spring / Summer 19: Kids Gênero: Menino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/348557-640-640/LK00300030003_1.jpg?v=637082198620030000,https://www.levi.com.br/polo-levis-infantil-lk00300030003/p,12-04-2022
Polo Levis Infantil,"R$ 89,90",Polo,"88% algodão, 12% poliester",Cinza,Menino,Código: LK0030004,https://lojalevis.vteximg.com.br/arquivos/ids/348174-640-640/LK003-0004_1.jpg?v=637070196207600000,https://www.levi.com.br/polo-levis-infantil-lk00300040004/p,12-04-2022
Camiseta Levi's Batwing Infantil,"R$ 55,93",Camiseta,100% Algodão,Cinza,Menino,Código: LK0010004 Produto: Camiseta Levi's Batwing Infantil Categoria: Camisetas Cor / Lavagem: Cinza Manga: Curta Bolso: Sim Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Menino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/348219-640-640/PC9-LK001-0004_1.jpg?v=637070196489030000,https://www.levi.com.br/camiseta-levis-batwing-infantil-lk00100040004/p,12-04-2022
Jaqueta Levis Edie Packable Jacket,"R$ 1.299,00",Jaqueta,100% Poliester,Azul,Feminino,Código: A06750002,https://lojalevis.vteximg.com.br/arquivos/ids/458318-640-640/A06750002_1.jpg?v=637805160409200000,https://www.levi.com.br/jaqueta-levis-edie-packable-jacket-a067500020002/p,12-04-2022
Camiseta Levis Perfect Tee,"R$ 149,90",Camiseta,100% Algodão,Listrado,Feminino,Código: 391850173,https://lojalevis.vteximg.com.br/arquivos/ids/468657-640-640/39185-0173_1.jpg?v=637843603509270000,https://www.levi.com.br/camiseta-levis-perfect-tee-3918501730173/p,12-04-2022
Moletom Levis Crew Rib Sweater,"R$ 499,90",Moletom,"51% Acrilico, 36% Poliester, 13% Poliamida",Bege,Feminino,Código: A07190002,https://lojalevis.vteximg.com.br/arquivos/ids/458306-640-640/A07190002_1.jpg?v=637805160344900000,https://www.levi.com.br/moletom-levis-crew-rib-sweater-a071900020002/p,12-04-2022
Camisa Levis Elliot Utility Shirt,"R$ 409,90",Camisa,100% Algodão,Amarelo,Feminino,Código: A08450002,https://lojalevis.vteximg.com.br/arquivos/ids/461499-640-640/A0845-0002_1.jpg?v=637828061569770000,https://www.levi.com.br/camisa-levis-elliot-utility-shirt-a084500020002/p,12-04-2022
Blusa Levis Fawn Tie Blouse,"R$ 379,90",Blusa,100% Poliester,Estampado,Feminino,Código: A18750001,https://lojalevis.vteximg.com.br/arquivos/ids/458387-640-640/A18750001_1.jpg?v=637805160790900000,https://www.levi.com.br/blusa-levis-fawn-tie-blouse-a187500010001/p,12-04-2022
Camiseta Levis Vetiver Rib Set,"R$ 289,90",Camiseta,"35% Algodão, 35% Modal, 25% Poliester, 5% Elastano",Cinza,Feminino,Código: A17790000,https://lojalevis.vteximg.com.br/arquivos/ids/458445-640-640/A17790000_1.jpg?v=637805161095870000,https://www.levi.com.br/camiseta-levis-vetiver-rib-set-a177900000000/p,12-04-2022
Jaqueta Levis Esther Modern Cotton,"R$ 689,90",Jaqueta,100% Algodão,Amarelo,Feminino,Código: A18240001,https://lojalevis.vteximg.com.br/arquivos/ids/462370-640-640/A1824-0001_1.jpg?v=637828065068470000,https://www.levi.com.br/jaqueta-levis-esther-modern-cotton-a182400010001/p,12-04-2022
Blusa Levis Saturn Cardigan,"R$ 269,90",Blusa,"35% Algodão, 35% Modal, 25% Poliester, 5% Elastano",Bege,Feminino,Código: A18640003,https://lojalevis.vteximg.com.br/arquivos/ids/458393-640-640/A18640003_1.jpg?v=637805160825300000,https://www.levi.com.br/blusa-levis-saturn-cardigan-a186400030003/p,12-04-2022
Macacão Levis Scrunchie Jumpsuit,"R$ 799,90",Macacão,100% Algodão,Bege,Feminino,Código: A18660000,https://lojalevis.vteximg.com.br/arquivos/ids/462363-640-640/A1866-0000_1.jpg?v=637828065039830000,https://www.levi.com.br/macacao-levis-scrunchie-jumpsuit-a186600000000/p,12-04-2022
Blusa Levis Daphne Scrunchie Blouse,"R$ 339,90",Blusa,"99% Algodão, 1% Spandex",Branco,Feminino,Código: A19060000,https://lojalevis.vteximg.com.br/arquivos/ids/466264-640-640/A1906-0000_1.jpg?v=637834237842130000,https://www.levi.com.br/blusa-levis-daphne-scrunchie-blouse-a190600000000/p,12-04-2022
Calça Jeans Levis Ribcage Straight Ankle,"R$ 499,90",Calça,100% Algodão,Lavagem Média,Feminino,Código: 726930111,https://lojalevis.vteximg.com.br/arquivos/ids/468945-640-640/72693-0111_1.jpg?v=637843604695970000,https://www.levi.com.br/calca-jeans-levis-ribcage-straight-ankle-7269301110111/p,12-04-2022
Camiseta Levis Chido Tee,"R$ 189,90",Camiseta,"92% Algodão, 8% Elastano",Amarelo,Feminino,Código: A19280000,https://lojalevis.vteximg.com.br/arquivos/ids/468687-640-640/A1928-0000_1.jpg?v=637843603633830000,https://www.levi.com.br/camiseta-levis-chido-tee-a192800000000/p,12-04-2022
Jaqueta Levis Original Sherpa Collar Trkr,"R$ 699,90",Jaqueta,"51% Algodão, 47% Poliester, 2% Spandex",Estampado,Feminino,Código: A23670000,https://lojalevis.vteximg.com.br/arquivos/ids/467109-640-640/A2367-0000_1.jpg?v=637840307182230000,https://www.levi.com.br/jaqueta-levis-original-sherpa-collar-trkr-a236700000000/p,12-04-2022
Blusa Levis Fawn Tie Blouse,"R$ 379,90",Blusa,"98% Poliester, 2% Elastano",Estampado,Feminino,Código: A18750000,https://lojalevis.vteximg.com.br/arquivos/ids/461511-640-640/A1875-0000_1.jpg?v=637828061634370000,https://www.levi.com.br/blusa-levis-fawn-tie-blouse-a187500000000/p,12-04-2022
Jaqueta Levis Cropped Loose Trucker,"R$ 599,90",Jaqueta,100% Algodão,Preto,Feminino,Código: A08350003,https://lojalevis.vteximg.com.br/arquivos/ids/458295-640-640/A08350003_1.jpg?v=637805160288270000,https://www.levi.com.br/jaqueta-levis-cropped-loose-trucker-a083500030003/p,12-04-2022
Blusa Levis Embry Tie Blouse,"R$ 359,90",Blusa,,,,,https://lojalevis.vteximg.com.br/arquivos/ids/462470-640-640/A1903-0000_1.jpg?v=637828065495630000,https://www.levi.com.br/blusa-levis-embry-tie-blouse-a190300000000/p,12-04-2022
Blusa Levis Gumdrop Top,"R$ 229,90",Blusa,,,,,https://lojalevis.vteximg.com.br/arquivos/ids/462374-640-640/A1788-0002_1.jpg?v=637828065085570000,https://www.levi.com.br/blusa-levis-gumdrop-top-a178800020002/p,12-04-2022
Moletom Levi's Melrose,"R$ 195,93",Moletom,100% Algodão,Verde,Feminino,Código: 329510008,https://lojalevis.vteximg.com.br/arquivos/ids/420653-640-640/329510008_1.jpg?v=637539353343700000,https://www.levi.com.br/moletom-levis-melrose-3295100080008/p,12-04-2022
Camiseta Levis Cropped Jordie Tee,"R$ 149,90",Camiseta,100% Algodão,Verde,Feminino,Código: LB0013071,https://lojalevis.vteximg.com.br/arquivos/ids/468961-640-640/LB001-3071_1.jpg?v=637843604754030000,https://www.levi.com.br/camiseta-levis-cropped-jordie-tee-lb00130713071/p,12-04-2022
Moletom Levis Media Zip Hoodie,"R$ 409,90",Moletom,"60% Algodão, 40% Poliester",Rosa,Feminino,Código: A19300001,https://lojalevis.vteximg.com.br/arquivos/ids/462446-640-640/A1930-0001_1.jpg?v=637828065386000000,https://www.levi.com.br/moletom-levis-media-zip-hoodie-a193000010001/p,12-04-2022
Camiseta Levi's The Perfect Tee,"R$ 83,93",Camiseta,100% Algodão,Amarelo,Feminino,Código: LB0012131,https://lojalevis.vteximg.com.br/arquivos/ids/420436-640-640/LB0012131_1.jpg?v=637532424948900000,https://www.levi.com.br/camiseta-levis-the-perfect-tee-lb00121312131/p,12-04-2022
Calça Jeans Levis 501 90'S,"R$ 559,90",Calça,100% Algodão,Lavagem Média,Feminino,Código: A19590004,https://lojalevis.vteximg.com.br/arquivos/ids/461868-640-640/A1959-0004_1.jpg?v=637828063113800000,https://www.levi.com.br/calca-jeans-levis-501-90s-a195900040004/p,12-04-2022
Vestido Levis Brooks 90's Dress,"R$ 549,90",Vestido,"49% Poliester, 51% Poliester (Reciclado)",Estampado,Feminino,Código: A18930000,https://lojalevis.vteximg.com.br/arquivos/ids/458381-640-640/A18930000_1.jpg?v=637805160746170000,https://www.levi.com.br/vestido-levis-brooks-90s-dress-a189300000000/p,12-04-2022
Calça Jeans Levis High Loose Flare,"R$ 559,90",Calça,"79% Algodão, 21% Lyocell",Lavagem Média,Feminino,Código: A15990001,https://lojalevis.vteximg.com.br/arquivos/ids/462021-640-640/A1599-0001_1.jpg?v=637828063695870000,https://www.levi.com.br/calca-jeans-levis-high-loose-flare-a159900010001/p,12-04-2022
Camisa Levi's Zoey Pleat Utility,"R$ 209,93",Camisa,100% Algodão,Azul,Feminino,Código: 294310006,https://lojalevis.vteximg.com.br/arquivos/ids/412505-640-640/294310006_1.jpg?v=637503117676730000,https://www.levi.com.br/camisa-levis-zoey-pleat-utility-2943100060006/p,12-04-2022
Calça Jeans Levi's 711 Skinny,"R$ 349,90",Calça,"60% Algodão, 22% Viscose, 16% Poliéster, 2% Elastano",Lavagem Média,Feminino,Código: 188810293 Produto: Calça Jeans Levi's 711 Skinny Categoria: Jeans Cor / Lavagem: Lavagem Média Modelagem: Skinny Altura da Cintura: Intermediária Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Feminino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/323845-640-640/1888102930293_01.jpg?v=636989976320900000,https://www.levi.com.br/calca-jeans-levis-711-skinny-1888102930293/p,12-04-2022
