name,price,gender,category,composition,leather,description,img_url,url,scrapped-at
Blusa Canelada com Estampa Floral,159,Feminino,Blusas,"Viscose 93%, Elastano 7%",Malha,"A blusa feminina de magas curtas é confeccionada em malha de viscose e elastano, com estrutura canelada, e estampa floral em cores vibrantes que atualiza o visual dessa peça. Confortável, ela é ideal para o dia a dia de lazer ou ambientes de trabalho mais descontraídos, combinada com seu jeans preferido, ou peças de alfaiataria. O detalhe transpassado no decote cria um recorte em V que valoriza o colo. Finalize com tênis ou sandálias de acordo com a ocasião.",https://damyller.vteximg.com.br/arquivos/ids/664582-980-1470/BLUSA-FEMININA-Frente--.jpg?v=637787633430570000,https://www.damyller.com.br/blusa-canelada-com-estampa-floral-1v0u571/p,11-04-2022
Calça Jeans Super Escura Wide Leg Vincos,349,Feminino,,Algodão 80% Poliéster 18% Elastano 2% Forro De Bolso:Algodão 67% Poliéster 33%,Jeans,A calça feminina wide leg G5C1 é confeccionada em jeans de algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/658951-980-1470/Calca-Jeans-Super-Escura-Wide-Leg-Vincos-Frente--.jpg?v=637764028189700000,https://www.damyller.com.br/calca-jeans-super-escura-wide-leg-vincos-1n0rh28/p,11-04-2022
Calça Jeans Claro Wide Leg Cintura Média,379,Feminino,,Algodão 100%. Forro De Bolso:Algodão 67% Poliéster 33%,Jeans,A calça feminina wide leg é confeccionada em jeans 100% algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/659405-980-1470/Calca-Jeans-Claro-Wide-Leg-Cintura-Media-Frente--.jpg?v=637764078948600000,https://www.damyller.com.br/calca-jeans-claro-wide-leg-cintura-media-1n0rh29/p,11-04-2022
Blusa Cropped com Mangas Soltas Marinho,199,Feminino,,Algodão 100%,Tecido Plano,"A blusa feminina cropped é confeccionada em tecido plano 100% algodão, de aspecto rústico que lembra o linho, e que proporciona frescor por ser uma fibra natural. As mangas volumosas evasé conferem movimento, e a cintura ajustada com elástico na parte de trás da barra valoriza a silhueta feminina. Ideal para combinar com jeans de cintura super alta deixando a quantidade ideal de pele à mostra para um visual sofisticado e moderno. Aposte também com a calça do mesmo tecido.",https://damyller.vteximg.com.br/arquivos/ids/660656-980-1470/Blusa-Cropped-com-Mangas-Soltas-Marinho-Frente--.jpg?v=637764647342930000,https://www.damyller.com.br/blusa-cropped-com-mangas-soltas-marinho-1v0u591/p,11-04-2022
Blusa Cropped com Mangas Franzidas,249,Feminino,,Poliéster 100%,Tecido Plano,"A blusa feminina cropped é confeccionada em tecido plano de poliéster, que amassa menos e seca com mais facilidade, além de ser leve e ter bom caimento. Seu shape de mangas volumosas e decote coração é romântico e traz muita feminilidade para o visual. As costas com franzimento em elastek facilitam o vestimento além de garantir ótima mobilidade sem prender durante o uso, trazendo muito conforto para o dia a dia. O cordão de amarração da frente pode ser mais ou menos ajustado. Aposte com seu jeans preferido de cintura altíssima e finalize com sandálias ou rasteiras de acordo com a ocasião.",https://damyller.vteximg.com.br/arquivos/ids/659920-980-1470/Blusa-Cropped-com-Mangas-Franzidas-Frente--.jpg?v=637764099001770000,https://www.damyller.com.br/blusa-cropped-com-mangas-franzidas-1v0ll31/p,11-04-2022
Calça Jeans Skinny Marcações Leves C1,379,Feminino,Skinny,Algodão 82% Poliéster 16% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça feminina skinny de cintura alta (G4) faz parte da linha MOVE DENIM pois é confeccionada em denim malha de algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/656556-980-1470/CALCA-FEMININA-SKINNY-G4C1-Frente--.jpg?v=637751856289030000,https://www.damyller.com.br/calca-jeans-skinny-marcacoes-leves-c1-1n0rh10/p,11-04-2022
Blusa Manga Curta Bufante Tecido Vazado,179,Feminino,,"Poliéster 95%, Elastano 5%",Malha,"A blusa feminina é confeccionada em malha laise de poliéster e elastano, que proporciona ótimo caimento e elasticidade para essa peça. Além do laise, as mangas volumosas com franzidos conferem um ar romântico e delicado para os looks com ela. Sem forro, a peça pode ser usada sore top cropped, lingerie delicada ou biquíni, ou por baixo de vestidos ou regatas de alças. Combine com jeans para uma proposta moderna.",https://damyller.vteximg.com.br/arquivos/ids/651526-980-1470/BLUSA-FEMININA-Frente--.jpg?v=637733874957600000,https://www.damyller.com.br/blusa-manga-curta-bufante-tecido-vazado-1v0u535/p,11-04-2022
Calça Jeans Clochard Cropped com Pences,379,Feminino,Clochard,Algodão 100%,Jeans,A calça feminina clochard é confeccionada em jeans 100% algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/653349-980-1470/Calca-Jeans-Clochard-Cropped-com-Pences-Frente--.jpg?v=637735684417770000,https://www.damyller.com.br/calca-jeans-clochard-cropped-com-pences-1n0rh27/p,11-04-2022
Calça em Denim Leve Capri Cintura Alta,279,Feminino,Capri,"Algodão 33%, Viscose 67%",Jeans,A calça feminina capri é confeccionada em jeans de viscose e algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/643447-980-1470/Calca-Jeans-Escuro-Capri-Cintura-Alta-Frente--.jpg?v=637709263680930000,https://www.damyller.com.br/calca-em-denim-leve-capri-cintura-alta-1n0rg51/p,11-04-2022
Blusa de Malha Macia Ombro a Ombro,149,Feminino,,"Viscose 95%, Elastano 5%",Malha,"A blusa feminina ombro a ombro é confeccionada em malha de viscose e elastano que possui toque macio proporcionando muito conforto durante o uso. De mangas curtas e shape ajustado ao corpo, ela é ideal para combinar com jeans amplos e de cintura alta, e o detalhe transpassado na barra da frente traz um charme extra para o visual, e pode ser colocado também por dentro do cós sem amontoar já que a malha é super leve e esse detalhe fica esticadinho. Arrase com ele nos looks da estação.",https://damyller.vteximg.com.br/arquivos/ids/654441-980-1470/Blusa-de-Malha-Macia-Ombro-a-Ombro-Frente--.jpg?v=637738324129270000,https://www.damyller.com.br/blusa-de-malha-macia-ombro-a-ombro-1v0my48/p,11-04-2022
Calça Clochard Cropped Tecido Plano,399,Feminino,Clochard,"Algodão 14%, Viscose 86%",Tecido Plano,"A calça feminina clochard de cintura super alta (G5) é confeccionada em tecido plano de viscose e algodão que possui textura maquinetada de aspecto rústico sofisticado, e que proporciona um toque macio e ótimo caimento para essa peça. Ideal para combinar com blusas cropped ou outras de comprimento padrão colocadas para dentro do cós, a cintura da calça destaca a região da cintura e valoriza a silhueta. Finalize com cropped e jaqueta jeans para um visual moderno e cool.",https://damyller.vteximg.com.br/arquivos/ids/647659-980-1470/Calca-Clochard-Cropped-Tecido-Plano-Detalhe-2--.jpg?v=637717089236830000,https://www.damyller.com.br/calca-clochard-cropped-tecido-plano-1n0u508/p,11-04-2022
Regata de Malha Canelada Cropped,99,Feminino,Regata,"Poliéster 24%, Viscose 74%, Elastano 2%",Malha,"A regata feminina cropped é confeccionada em malha de viscose, poliéster e elastano, de aspecto canelado, toque leve e muita maciez. Básica, a regata é ideal para criar looks descolados com jeans de shapes diferenciados, ou ainda de baixo de camisas e jaquetas. Aposte para um visual prático.",https://damyller.vteximg.com.br/arquivos/ids/643796-980-1470/Regata-de-Malha-Canelada-Cropped-Frente--.jpg?v=637710208132970000,https://www.damyller.com.br/regata-de-malha-canelada-cropped-1v0lj11/p,11-04-2022
Vestido Jeans Longo com Fenda,429,Feminino,Longo,"Algodão 66%, Liocel 34%",Jeans,"O vestido longo em jeans é confeccionado em jeans leve de algodão BCI e liocel, que proporciona ótimo caimento além de muito conforto e frescor durante o uso. Com alças finas de amarração que valorizam o colo, a amarração das costas proporciona uma sensualidade na medida! A fenda da saia adiciona ainda mais fluidez e movimento para o visual. Aposte com sandálias de salto, tênis e rasteirinhas.",https://damyller.vteximg.com.br/arquivos/ids/644284-980-1470/Vestido-Jeans-Medio-Longo-com-Fenda-Frente--.jpg?v=637710274962670000,https://www.damyller.com.br/vestido-jeans-longo-com-fenda-1v0rg54/p,11-04-2022
Calça Jeans Médio Reta Cintura Alta C2,429,Feminino,Reta,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça reta é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/637034-980-1470/Calca-Jeans-Medio-Reta-Cintura-Alta-C2-Frente--.jpg?v=637678360494670000,https://www.damyller.com.br/calca-jeans-medio-reta-cintura-alta-c2-1n0rf69/p,11-04-2022
Calça Jeans Médio Jegging Up Cropped,379,Feminino,Jegging,Algodão 75% Poliéster 23% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,"A calça jegging up tem design diferenciado que proporciona um efeito ""levanta bumbum"". Confeccionada em jeans de algodão sustentável BCI (A certificação BCI A",https://damyller.vteximg.com.br/arquivos/ids/636795-980-1470/Calca-Jeans-Medio-Jegging-Up-Cropped-Frente--.jpg?v=637678280179770000,https://www.damyller.com.br/calca-jeans-medio-jegging-up-cropped-1n0mv69/p,11-04-2022
Calça Jeans Jegging Cintura Média C1,279,Feminino,Jegging,"Algodão 74%, Poliéster 24%, Elastano 2%",Jeans,A calça jegging faz parte da linha FIT DENIM pois é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/636954-980-1470/Calca-Jeans-Jegging-Cintura-Media-C1-Frente--.jpg?v=637678353551030000,https://www.damyller.com.br/calca-jeans-jegging-cintura-media-c1-1n0rf63/p,11-04-2022
Calça Jeans Jegging com Viés na Lateral,349,Feminino,Jegging,"Algodão 91%, Elastano 3%, Elastomultiéster 6%",Jeans,A calça jeans jegging cropped faz parte da linha Fit Denim. A peça é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/619290-980-1470/Calca-Jeans-Jegging-com-Vies-na-Lateral-Frente--.jpg?v=637578021558130000,https://www.damyller.com.br/calca-jeans-jegging-com-vies-na-lateral-1n0re13/p,11-04-2022
Blusa Decote Coração e Estampa Étnica,149,Feminino,Blusas,"Poliéster 96%, Elastano 4%",Malha,"A blusa é confeccionada em malha que tem bom caimento, ótima elasticidade, e um toque levemente peletizado, muito confortável e que proporcionando aconchego ao vestir. Sua estampa étnica, e o decote coração eu valoriza o colo dão aspecto romântico para a peça. Aposte com uma calça de alfaiataria para um visual mais alinhado, ou com seu jeans preferido para uma produção moderna do dia a dia.",https://damyller.vteximg.com.br/arquivos/ids/603697-980-1470/Blusa-Decote-Coracao-e-Estampa-Etnica-Frente--.jpg?v=637528366430430000,https://www.damyller.com.br/blusa-decote-coracao-e-estampa-etnica-0v0lg30/p,11-04-2022
Calça Jeans Jegging Cropped com Recortes,349,Feminino,Jegging,"Algodão 91%, Elastano 3%, Elastomultiéster 6%",Jeans,"A calça jeans jegging de cintura alta faz parte da linha Fit Denim. A peça possui em sua composição o algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) junto com elastomultiester e o elastano, que garantem o máximo de elasticidade, resistência e conforto para o item. O detalhe de recorte lateral alonga visualmente a silhueta, e a lavanderia de tonalidade azul escura é ideal para todas as estações. Combine com uma camiseta e um tênis para um look comfy de dia a dia. *Confeccionada em algodão, elastomultiéster e elastano; *Estica; *Fechamento frontal por zíper e botão; *Bolsos frontais sem funcionalidade; *Recorte na lateral; *Rebites; *Enfeite de metal aplicado nos dois bolsos traseiros. RD19",https://damyller.vteximg.com.br/arquivos/ids/604600-980-1470/Calca-Jeans-Jegging-Cropped-com-Recortes-Frente--.jpg?v=637529645949270000,https://www.damyller.com.br/calca-jeans-jegging-cropped-com-recortes-0n0rd19/p,11-04-2022
Cardigan de Tricot Feminino,249,Feminino,Cardigan,"Poliéster 84%, Viscose 12%, Elastano 4%",Malha,"O cardigan é confeccionado em malha com aspecto de tricot mescla, que é resistente, tem bom caimento, e aquece com conforto. Com ajuste na cintura, a peça pode ser usada soltinha ou com a amarração. Aposte na sobreposição de camisas, blusas e camisetas.",https://damyller.vteximg.com.br/arquivos/ids/598206-980-1470/Cardigan-de-Tricot-Feminino-Frente--.jpg?v=637499352261830000,https://www.damyller.com.br/cardigan-de-tricot-feminino-0i0lf79/p,11-04-2022
Blusa de Gola Alta Feminina com Botões,159,Feminino,Blusas,"Viscose 92%, Elastano 8%",Malha,"A blusa de gola é confeccionada em tecido com aspecto canelado, que tem bom caimento, conforto e ótima elasticidade. Básica essencial a peça descomplica qualquer produção com facilidade. Aposte com ou sem sobreposição.",https://damyller.vteximg.com.br/arquivos/ids/596911-980-1470/Blusa-de-Gola-Alta-Feminina-com-Botoes-Frente--.jpg?v=637497104654000000,https://www.damyller.com.br/blusa-de-gola-alta-feminina-com-botoes-0i0lf86/p,11-04-2022
Moletom Malha Denim com Zíper Feminino,279,Feminino,Moletom,"Algodão 76%, Poliéster 16%, Elastano 8%",Malha,O moletom é confeccionado em denim malha de algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/617926-980-1470/Moletom-Malha-Denim-com-Ziper-Feminino-Frente--.jpg?v=637568759686800000,https://www.damyller.com.br/moletom-malha-denim-com-ziper-feminino-0i0u245/p,11-04-2022
Calça Clochard Cropped Resinada,349,Feminino,Clochard,Algodão 71% Poliéster 26% Elastano 3%. Forro De Bolso: Algodão 67% Poliéster 33%,Resinado,A calça clochard é confeccionada em tecido de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/597904-980-1470/Calca-Clochard-Cropped-Resinada-Frente--.jpg?v=637497975687900000,https://www.damyller.com.br/calca-clochard-cropped-resinada-0n0rc59/p,11-04-2022
Calça Jeans Skinny com Botões no Punho,379,Feminino,Skinny,"Algodão 65%, Poliéster 23%, Viscose 10%, Elastano 2%",Jeans,A calça jeans skinny cropped é confeccionada em algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/598982-980-1470/Calca-Jeans-Skinny-com-Botoes-no-Punho-Frente--.jpg?v=637499735839770000,https://www.damyller.com.br/calca-jeans-skinny-com-botoes-no-punho-0n0rc76/p,11-04-2022
Calça de Sarja Slouchy Cropped,279,Feminino,Slouchy,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Sarja,A,https://damyller.vteximg.com.br/arquivos/ids/638766-980-1470/Calca-Slouchy-Cropped-Off-White-Costas--.jpg?v=637686861336200000,https://www.damyller.com.br/calca-slouchy-cropped-off-white-0n0rc58/p,11-04-2022
Blusa Cropped com Decote Quadrado,159,Feminino,,"Poliamida 23%, Viscose 74%, Elastano 3%",Malha,"A blusa cropped é confeccionada em malha com aspecto de sarja de extrema elasticidade e bom caimento, que modela e se ajusta ao corpo com muito conforto e sofisticação. Aposte com a saia no mesmo tecido para um visual de conjunto sofisticado e confortável.",https://damyller.vteximg.com.br/arquivos/ids/636523-980-1470/Blusa-Cropped-com-Decote-Quadrado-Frente--.jpg?v=637677640344000000,https://www.damyller.com.br/blusa-cropped-com-decote-quadrado-0v0lf33/p,11-04-2022
Vestido Midi de Camadas,259,Feminino,Midi,"Algodão 96%, Elastano 4%",Malha,O vestido de comprimento midi é confeccionado em malha de algodão com elastano que proporciona conforto e frescor. Sua modelagem de estilo,https://damyller.vteximg.com.br/arquivos/ids/621335-980-1470/Vestido-Midi-de-Camadas-Frente--.jpg?v=637589389382100000,https://www.damyller.com.br/vestido-midi-de-camadas-0v0mu68/p,11-04-2022
Jaqueta Jeans Trucker Cropped,379,Feminino,,Algodão 100%,Jeans,"A jaqueta jeans é confeccionada em algodão encorpado e macio, que proporciona um visual mais estruturado. O tecido tem em seu beneficiamento e composição o",https://damyller.vteximg.com.br/arquivos/ids/590429-980-1470/Jaqueta-Jeans-Trucker-Cropped-Frente--.jpg?v=637433274659200000,https://www.damyller.com.br/jaqueta-jeans-trucker-cropped-0i0ms33/p,11-04-2022
Blusa Canelada com Recorte,149,Feminino,Blusas,"Viscose 92%, Elastano 8%",Malha,"A blusa feminina é confeccionada em uma malha canelada leve com bom caimento, ótima elasticidade, maleável que proporciona muito conforto. O recorte na manga é super moderno e nada óbvio. Aposte com uma saia e um tênis para um visual",https://damyller.vteximg.com.br/arquivos/ids/639120-980-1470/Blusa-Canelada-com-Recorte-Frente--.jpg?v=637689595664670000,https://www.damyller.com.br/blusa-canelada-com-recorte-0v0ms56/p,11-04-2022
