name,price,composition,gender,category,description,img_url,url,scrapped-at
Short Nino Samba Cançao,"R$ 139,00",100% Poliéster,Meninos,Bermuda,"Vestido infantil desenvolvido em malha de algodão, com mangas curtas, saia rodada, recorte nas costas com regulagem por amarração , e os desenhos da estampa Amazonsauros.",https://lojafabula.vteximg.com.br/arquivos/ids/581590-799-1000/510258_14488_1-SHORT-NINO-SAMBA-CANCAO.jpg?v=637836642139000000,https://www.afabula.com.br/short-nino-samba-cancao-est-samba-cancao--fundo-preto-5-10258-14488/p,11-04-2022
Macacao Bebe Malha Fantasia Currupaquinh,"R$ 269,00",96% Algodão 4% Elastano Forro 96% Algodão 4% Elastano,Bebês,Macacão,"Macacão estampado para bebês desenvolvido em malha de algodão, com aplicação divertida no capuz , mangas longas, abotoamento frontal e no entrepernas , e acabamentos canelados punhos e tornozelos. Parceiro da fantasia!",https://lojafabula.vteximg.com.br/arquivos/ids/565935-799-1000/510733_17068_1-MACACAO-BEBE-MALHA-FANTASIA-CURRUPAQUINH.jpg?v=637795209177570000,https://www.afabula.com.br/macacao-bebe-malha-fantasia-currupaquinh-est-currupaquinho-fundo-off---5-10733-17068/p,11-04-2022
Macacao Pitta,"R$ 279,00",100% Algodão,Meninos,Macacão,"Macacão infantil na estampa Pitta desenvolvido em tecido 100% algodão , com mangas curtas, abotoamento frontal , decote redondo, pala e bolsos nas costas. Essa é uma peça da parceria Fábula + Alberto Pitta.",https://lojafabula.vteximg.com.br/arquivos/ids/575251-799-1000/511432_17531_1-MACACAO-PITTA.jpg?v=637798671621300000,https://www.afabula.com.br/macacao-pitta-est-pitta-fundo-colorido---5-11432-17531/p,11-04-2022
Manta Bebe Malha Cajuca,"R$ 259,00",100% Algodão Forro 100% Algodão,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/571072-799-1000/511265_17399_1-MANTA-BEBE-MALHA-CAJUCA.jpg?v=637795243912530000,https://www.afabula.com.br/manta-bebe-malha-cajuca-est-cajuca-fundo-off---5-11265-17399/p,11-04-2022
Camisa Bata Beleza Pura,"R$ 239,00",100% Algodão,Meninos,Camisa,"Camisa Bata infantil desenvolvida em tecido 100% algodão , com abotoamento frontal e nos punhos, gola padre, bolsos, pala nas costas, pregas nas mangas, e o mix colorido da estampa Beleza Pura. Essa é uma peça da parceria Fábula + Alberto Pitta.",https://lojafabula.vteximg.com.br/arquivos/ids/575219-799-1000/511447_17533_1-CAMISA-BATA-BELEZA-PURA.jpg?v=637798671522430000,https://www.afabula.com.br/camisa-bata-beleza-pura-est-beleza-pura-verde-fundo-off-5-11447-17533/p,11-04-2022
Maio Uv Bebe Fui Lagarta,"R$ 169,00",82% Poliamida 18% Elastano Forro 87% Poliamida 13% Elastano,Bebês,Praia,,https://lojafabula.vteximg.com.br/arquivos/ids/576348-799-1000/511087_17074_1-MAIO-UV-BEBE-FUI-LAGARTA.jpg?v=637813306420030000,https://www.afabula.com.br/maio-uv-bebe-fui-lagarta-est-fui-lagarta-fundo-colorido---5-11087-17074/p,11-04-2022
Macacao Bebe Malha Listrado,"R$ 198,00",Indefinida,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/571251-799-1000/511285_0200_1-MACACAO-BEBE-MALHA-LISTRADO.jpg?v=637795244609370000,https://www.afabula.com.br/macacao-bebe-malha-listrado-azul-5-11285-0200/p,11-04-2022
Macacao Bebe Malha Listrado,"R$ 198,00",Indefinida,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/571192-799-1000/511285_0024_1-MACACAO-BEBE-MALHA-LISTRADO.jpg?v=637795244383500000,https://www.afabula.com.br/macacao-bebe-malha-listrado-off-white-5-11285-0024/p,11-04-2022
Sandalia Bebe Pompom,"R$ 179,00",Indefinida,Bebês,Calçado,,https://lojafabula.vteximg.com.br/arquivos/ids/583890-799-1000/511118_0024_1-SANDALIA-BEBE-POMPOM.jpg?v=637842510465330000,https://www.afabula.com.br/sandalia-bebe-pompom-off-white-5-11118-0024/p,11-04-2022
Conjunto Pijama Bebe Malha Chuvinha,"R$ 179,00",100% Algodão Combinação 100% Algodão,Bebês,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/569843-799-1000/511110_17482_1-CONJUNTO-PIJAMA-BEBE-MALHA-CHUVINHA.jpg?v=637795231208370000,https://www.afabula.com.br/conjunto-pijama-bebe-malha-chuvinha-est-chuvinha-azul-yara-5-11110-17482/p,11-04-2022
Camiseta Silk Ilha Encantada,"R$ 98,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e silk Ilha Encantada na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/571381-799-1000/511296_0024_1-CAMISETA-SILK-ILHA-ENCANTADA.jpg?v=637795245107970000,https://www.afabula.com.br/camiseta-silk-ilha-encantada-off-white-5-11296-0024/p,11-04-2022
Tricot Bebe Listrado Azul,"R$ 198,00",100% Acrílico,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/574166-799-1000/511201_0024_1-TRICOT-BEBE-LISTRADO-AZUL.jpg?v=637795265490570000,https://www.afabula.com.br/tricot-bebe-listrado-azul-off-white-5-11201-0024/p,11-04-2022
Bermuda Moletom Morraria,"R$ 169,00","88,5% Algodão 11,5% Poliéster",Meninos,Bermuda,"Blusa lisa amarela para crianças, com mangas longas fofas e decote em U. Opção básica para combinar com suas peças favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/572796-799-1000/510742_17121_1-BERMUDA-MOLETOM-MORRARIA.jpg?v=637795260237200000,https://www.afabula.com.br/bermuda-moletom-morraria-est-morraria-fundo-off-5-10742-17121/p,11-04-2022
Short Nino Bebe Tinga,"R$ 139,00",100% Poliamida,Bebês,Meninos,"Short para bebês com cós de elástico regulável por amarração , bolsos, e os desenhos de peixinhos da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/574167-799-1000/511204_17287_1-SHORT-NINO-BEBE-TINGA.jpg?v=637795265494170000,https://www.afabula.com.br/short-nino-bebe-tinga-est-tinga-fundo-amarelo-caju-5-11204-17287/p,11-04-2022
Macaquinho De Praia Uv Bebe Igarape,"R$ 169,00",82% Poliamida 18% Elastano,Bebês,Meninos,"Macaquinho de praia para bebês na estampa Igarapé, com proteção UV, zíper frontal , mangas curtas, detalhe de pespontos em cor vibrante, e mistura de elastano para priorizar o conforto.",https://lojafabula.vteximg.com.br/arquivos/ids/574800-799-1000/511387_17117_1-MACAQUINHO-DE-PRAIA-UV-BEBE-IGARAPE.jpg?v=637795267901700000,https://www.afabula.com.br/macaquinho-de-praia-uv-bebe-igarape-est-igarape-verde-5-11387-17117/p,11-04-2022
Kit Meia Tabuleiro,"R$ 79,00",Indefinida,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/573220-799-1000/510923_0000_1-KIT-MEIA-TABULEIRO.jpg?v=637795261884600000,https://www.afabula.com.br/kit-meia-tabuleiro-colorido-5-10923-0000/p,11-04-2022
Kit Meia Jurarazinho,"R$ 79,00",Indefinida,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/573254-799-1000/510924_0000_1-KIT-MEIA-JURARAZINHO.jpg?v=637795262031200000,https://www.afabula.com.br/kit-meia-jurarazinho-colorido-5-10924-0000/p,11-04-2022
Camisa Tabuleiro,"R$ 198,00",100% Algodão,Meninos,Camisa,,https://lojafabula.vteximg.com.br/arquivos/ids/572794-799-1000/510758_17104_1-CAMISA-TABULEIRO.jpg?v=637795260228130000,https://www.afabula.com.br/camisa-tabuleiro-est-tabuleiro-bento-fundo-off-5-10758-17104/p,11-04-2022
Calça Martim,"R$ 131,40",100% Algodão,Meninos,Calça,"Calça infantil para meninos, modelo básico em algodão, com bolsos laterais e frente. Detalhe de barra virada para dar mais estilo a peça! Veja outras opções aqui!",https://lojafabula.vteximg.com.br/arquivos/ids/546957-799-1000/505578_7011_1-CALCA-MARTIM.jpg?v=637675074656400000,https://www.afabula.com.br/calca-martim-telha-seido-5-05578-7011/p,11-04-2022
Colar Tassel,"R$ 47,40",100% Poliéster Detalhe 100% Poliéster,Meninas,Acessório,"Colar infantil menina tassel colorido, tecido estampado, ajustável. 100% Poliéster",https://lojafabula.vteximg.com.br/arquivos/ids/225673-799-1000/504423_0000_1-COLAR-TASSEL.jpg?v=636857712684700000,https://www.afabula.com.br/colar-tassel-colorido-5-04423-0000/p,11-04-2022
Calca Re-Roupa,"R$ 89,40",Indefinida,Meninas,Calça,,https://lojafabula.vteximg.com.br/arquivos/ids/293020-799-1000/506337_0000_1-CALCA-RE-ROUPA.jpg?v=637214475251530000,https://www.afabula.com.br/calca-re-roupa-colorido-5-06337-0000/p,11-04-2022
Saia Paete,"R$ 101,40",100% Poliéster Forro 100% Viscose,Meninas,Saia / Short,"Saia evasê infantil, toda de paetê que brilha ! O modelo vem com forro , e cós de elástico listrado.",https://lojafabula.vteximg.com.br/arquivos/ids/546416-799-1000/506164_7077_1-SAIA-PAETE.jpg?v=637675029217570000,https://www.afabula.com.br/saia-paete-amarelo-kuning-5-06164-7077/p,11-04-2022
Colar Chuveiro Bola,"R$ 47,40",Indefinida,Meninas,Acessório,,,https://www.afabula.com.br/colar-chuveiro-bola-colorido-5-07040-0000/p,11-04-2022
Almofadas Frutas,"R$ 89,40",Indefinida,Meninas,Objeto,Almofada de tecido em formato de fruta colorida. Para colorir o quarto dos pequenos e estimular a imaginação!,,https://www.afabula.com.br/almofadas-frutas-barracuda-5-07961-8272/p,11-04-2022
Colar Tigrito,"R$ 53,40",Indefinida,Meninas,Acessório,,,https://www.afabula.com.br/colar-tigrito-colorido-5-07970-0000/p,11-04-2022
Kit Meias Bebê Frutinha,"R$ 34,50",Indefinida,Bazar,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/503355-799-1000/508343_10563_1-KIT-MEIAS-BEBE-FRUTINHA.jpg?v=637551116715200000,https://www.afabula.com.br/kit-meias-bebe-frutinha-est-bananiris-rosa-5-08343-10563/p,11-04-2022
Fantasia Sorvete Cosmico,"R$ 161,40",Indefinida,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/535482-799-1000/509306_01004_1-FANTASIA-SORVETE-COSMICO.jpg?v=637649028094100000,https://www.afabula.com.br/fantasia-sorvete-cosmico-azul-anarquia-5-09306-01004/p,11-04-2022
Macacão Malha Maia,"R$ 84,50",100% Algodão,Bazar,Macacão,"Macacão verde para crianças, desenvolvido em malha de algodão, com babado nas mangas, decote v transpassado, abotoamento nas costas , e os desenhos coloridos da estampa Maia.",https://lojafabula.vteximg.com.br/arquivos/ids/446743-799-1000/508650_11563_1-MACACAO-MALHA-BABI.jpg?v=637502190931200000,https://www.afabula.com.br/macacao-malha-maia-est-maia-verdejar-5-08650-11563/p,11-04-2022
Kit Meias Bebê Big Bang,"R$ 41,40",Indefinida,Bebês,Acessório,"Kit de meias para bebês, com um par azul marinho com estampa de estrelas vermelhas, e um par preto com estampa de espaçonaves. Diversão nos pequenos detalhes!",https://lojafabula.vteximg.com.br/arquivos/ids/456102-799-1000/508941_0027_1-KIT-MEIAS-BENTO.jpg?v=637510760793370000,https://www.afabula.com.br/kit-meias-bebe-big-bang-colorido-5-08941-0027/p,11-04-2022
Kit Babador Mini Pedrinhas,"R$ 47,40",100% Algodão Combinação 100% Algodão,Bazar,Acessório,Kit com 2 babadores de algodão em estampas diferentes e fecho por botão . Diversão nos pequenos detalhes!,https://lojafabula.vteximg.com.br/arquivos/ids/446980-799-1000/508710_11556_1-KIT-BABADOR-MINI-PEDRINHAS.jpg?v=637502202929870000,https://www.afabula.com.br/kit-babador-mini-pedrinhas-est-pedrinhas-violeta-rosa-5-08710-11556/p,11-04-2022
Pijama Lascada,"R$ 99,00",100% Algodão Combinação 100% Algodão,Bazar,Acessório,"Pijama ocre para crianças desenvolvido em tecido 100% algodão . A roupa na estampa Lascada vem com t-shirt, short, e máscara de dormir . 
Cheio de conforto para colecionar sonhos!",https://lojafabula.vteximg.com.br/arquivos/ids/452439-799-1000/509104_11602_1-PIJAMA-LASCADA.jpg?v=637502288586270000,https://www.afabula.com.br/pijama-lascada-est-lascada-ocre-5-09104-11602/p,11-04-2022
Colar Bicho De Plástico,"R$ 58,80",Indefinida,Meninas,Acessório,"Moda é pra brincar! O colar vem com pingente de cavalinho, pompons e miçangas coloridas, no acessório feito com cadarço ajustável . Combine e misture com suas peças favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/535111-799-1000/509142_0000_1-COLAR-BICHO-DE-PLASTICO.jpg?v=637649014349600000,https://www.afabula.com.br/colar-bicho-de-plastico-colorido-5-09142-0000/p,11-04-2022
Pijama Conjunto Macaco,"R$ 118,80",100% Algodão Combinação 100% Algodão,Bazar,Acessório,"Pijama para crianças desenvolvido em tecido 100% algodão . O conjunto na estampa Macaco, vem com t-shirt, short, máscara de dormir e saquinho combinando . 
Cheio de conforto para colecionar sonhos!",https://lojafabula.vteximg.com.br/arquivos/ids/538829-799-1000/509498_14376_1-PIJAMA-CONJUNTO-MACACO.jpg?v=637649051333970000,https://www.afabula.com.br/pijama-conjunto-macaco-galhofa-roncador-verde-5-09498-14376/p,11-04-2022
Calça Bebê Moletom Galhofa,"R$ 77,40","83,5% Algodão 16,5% Poliéster Detalhe 97% Algodão 3% Elastano",Bazar,Meninos,"Calça de moletom para bebês, com cós de elástico canelado, botões frontais , e os desenhos coloridos da estampa Galhofa.",https://lojafabula.vteximg.com.br/arquivos/ids/540768-799-1000/509632_14087_1-CALCA-BEBE-MOLETOM-GALHOFA.jpg?v=637649112054830000,https://www.afabula.com.br/calca-bebe-moletom-galhofa-est-galhofa-fundo-preto-5-09632-14087/p,11-04-2022
Fantasia Body Bowie,"R$ 237,30",82% Poliamida 18% Elastano Detalhe 100% Poliéster,Bazar,Fantasia,"Fantasia body Bowie para crianças. A roupa vem com estampa na calça, raio em tecido metálico aplicado na frente da blusa, e babado de tule nas alças.",https://lojafabula.vteximg.com.br/arquivos/ids/563302-799-1000/510425_14481_1-FANTASIA-BODY-BOWIE.jpg?v=637780356139170000,https://www.afabula.com.br/fantasia-body-bowie-est-superdots-fundo-colorido-5-10425-14481/p,11-04-2022
Fantasia Borbobleta Farfalla,"R$ 479,00",82% Poliamida 18% Elastano Combinação 100% Poliéster,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/576198-799-1000/510466_14481_1-FANTASIA-BORBOBLETA-FARFALLA.jpg?v=637813305463300000,https://www.afabula.com.br/fantasia-borbobleta-farfalla-est-superdots-fundo-colorido-5-10466-14481/p,11-04-2022
Camiseta Silk Carro De Som,"R$ 62,30",100% Algodão,Bazar,Blusa,,https://lojafabula.vteximg.com.br/arquivos/ids/561432-799-1000/510250_02056_1-CAMISETA-SILK-CARRO-DE-SOM.jpg?v=637741476087100000,https://www.afabula.com.br/camiseta-silk-carro-de-som-azeul-azedinha-5-10250-02056/p,11-04-2022
Short Cantantes,"R$ 125,30",100% Algodão,Bazar,Saia / Short,"Short infantil desenvolvido em tecido 100% algodão com cós de elástico, modelagem soltinha, e os desenhos da estampa Cantantes.",https://lojafabula.vteximg.com.br/arquivos/ids/554090-799-1000/510158_14443_1-SHORT-CANTANTES.jpg?v=637710444519500000,https://www.afabula.com.br/short-cantantes-est-cantantes-fundo-off-5-10158-14443/p,11-04-2022
Body Bebe Silk Guitar,"R$ 62,30","84,50% Algodão 11,50% Poliéster 4% Elastano",Bazar,Meninos,"Body para bebês com manguinhas curtas, silk frontal, e botões no entrepernas para garantir o conforto da troca.",https://lojafabula.vteximg.com.br/arquivos/ids/554096-799-1000/510174_1739_1-BODY-BEBE-SILK-GUITAR.jpg?v=637710444596300000,https://www.afabula.com.br/body-bebe-silk-guitar-mescla-5-10174-1739/p,11-04-2022
Camiseta Bebe Malha Cor Do Som,"R$ 62,30",100% Algodão,Bazar,Camiseta,"Camiseta de malha de algodão para bebês, com babado nas mangas curtas, abotoamento no ombro, e os desenhos coloridos da estampa Cor do Som.",https://lojafabula.vteximg.com.br/arquivos/ids/554520-799-1000/510267_14464_1-CAMISETA-BEBE-MALHA-COR-DO-SOM.jpg?v=637710462414930000,https://www.afabula.com.br/camiseta-bebe-malha-cor-do-som-est-cor-do-som-fundo-verde-menta-5-10267-14464/p,11-04-2022
Macaquinho Bebe Malha Tubarao Eletrico,"R$ 138,60",100% Algodão Detalhe 96% Algodão 4% Elastano,Bazar,Meninos,"Macaquinho de malha de algodão para bebês, com aplicação divertida no capuz , mangas curtas, abotoamento frontal e no entrepernas garantindo o conforto da troca, e os desenhos da estampa Tubarão Elétrico.",https://lojafabula.vteximg.com.br/arquivos/ids/556705-799-1000/510196_14812_1-MACAQUINHO-BEBE-MALHA-TUBARAO-ELETRICO.jpg?v=637713820583300000,https://www.afabula.com.br/macaquinho-bebe-malha-tubarao-eletrico-est-tubarao-eletrico-off-5-10196-14812/p,11-04-2022
Vestido Bebe Malha Cor Do Som,"R$ 90,30",100% Algodão,Bazar,Vestido,"Vestido para bebês desenvolvido em malha de algodão, com mangas curtas, saia rodada, calcinha embutida com abotoamento para facilitar a troca de roupa, e os desenhos de notas musicais coloridas da estampa Cor do Som.",https://lojafabula.vteximg.com.br/arquivos/ids/553884-799-1000/510124_14464_1-VESTIDO-BEBE-MALHA-COR-DO-SOM.jpg?v=637710435287830000,https://www.afabula.com.br/vestido-bebe-malha-cor-do-som-est-cor-do-som-fundo-verde-menta-5-10124-14464/p,11-04-2022
Macaquinho Silk Arcoiris,"R$ 189,00",100% Algodão,Meninas,Macacão,,https://lojafabula.vteximg.com.br/arquivos/ids/563314-799-1000/510599_02046_1-MACAQUINHO-SILK-ARCOIRIS.jpg?v=637780356197670000,https://www.afabula.com.br/macaquinho-silk-arcoiris-laranja-baby-5-10599-02046/p,11-04-2022
Legging Mimo,"R$ 89,00",96% Algodão 4% Elastano,Meninas,Calça,,https://lojafabula.vteximg.com.br/arquivos/ids/563830-799-1000/510766_17084_1-LEGGING-MIMO.jpg?v=637794387572170000,https://www.afabula.com.br/legging-mimo-est-mimo-laranja-guara-5-10766-17084/p,11-04-2022
Kit Meias Bebe Bento,"R$ 34,50",Indefinida,Bazar,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/500437-799-1000/508344_10585_1-KIT-MEIAS-BEBE-BENTO.jpg?v=637550806745570000,https://www.afabula.com.br/kit-meias-bebe-bento-est-bichos-preto-5-08344-10585/p,11-04-2022
Top Fantasia Borboleta,"R$ 118,80",Indefinida,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/535450-799-1000/509290_0000_1-TOP-FANTASIA-BORBOLETA.jpg?v=637649027923130000,https://www.afabula.com.br/top-fantasia-borboleta-colorido-5-09290-0000/p,11-04-2022
Top Fantasia Coracao,"R$ 113,40",Indefinida,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/535448-799-1000/509291_0000_1-TOP-FANTASIA-CORACAO.jpg?v=637649027917070000,https://www.afabula.com.br/top-fantasia-coracao-colorido-5-09291-0000/p,11-04-2022
Conjunto Fantasia,"R$ 148,80",97% Poliéster 3% Elastano,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/503691-799-1000/509292_0000_1-CONJUNTO-FANTASIA.jpg?v=637551119417530000,https://www.afabula.com.br/conjunto-fantasia-colorido-5-09292-0000/p,11-04-2022
Arco Orelhinha,"R$ 71,40",100% Algodão,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/534725-799-1000/508929_11602_1-ARCO-ORELHINHA.jpg?v=637649012155630000,https://www.afabula.com.br/arco-orelhinha-est-lascada-fundo-ocre-5-08929-11602/p,11-04-2022
Blusa Ana Elétrico,"R$ 74,50","72,5% Poliamida 27,5% Elastano",Bazar,Blusa / Bata,,https://lojafabula.vteximg.com.br/arquivos/ids/453775-799-1000/509237_11501_1-BLUSA-LYCRA-ELETRICA.jpg?v=637502306130100000,https://www.afabula.com.br/blusa-ana-eletrico-est-ana-fundo-off-5-09237-11501/p,11-04-2022
Kit Calcinha,"R$ 58,80",100% Algodão Combinação 100% Algodão,Meninas,Acessório,"Kit com duas calcinhas coloridas para crianças. As peças na estampa Pingo foram desenvolvidas em tecido 100% algodão , e vem com cós de elástico.",https://lojafabula.vteximg.com.br/arquivos/ids/452809-799-1000/509168_11557_1-KIT-CALCINHA.jpg?v=637502290857630000,https://www.afabula.com.br/kit-calcinha-est-pingo_violeta-rosa-5-09168-11557/p,11-04-2022
Camiseta Silk Big Bang,"R$ 44,50",Indefinida,Bazar,Blusa,"Camiseta mescla para crianças, em modelo oversize com mangas curtas, decote u, e silk Big Bang na frente da roupa.",https://lojafabula.vteximg.com.br/arquivos/ids/449327-799-1000/508792_1739_1-CAMISETA-SILK-BIG-BANG.jpg?v=637502251173600000,https://www.afabula.com.br/camiseta-silk-big-bang-mescla-5-08792-1739/p,11-04-2022
Meia Calça Legging Lascada,"R$ 39,50",Indefinida,Bazar,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/452189-799-1000/509059_0000_1-MEIA-VOLTAIRE.jpg?v=637502286796530000,https://www.afabula.com.br/meia-calca-legging-lascada-colorido-5-09059-0000/p,11-04-2022
