name,price,composition,material-sum,age,category,sub_category,description,img_url,url,scrapped-at
Top Lupo Challenge VB,"122,90",4% elastano 96% poliamida,1.0,Adulto,Lupo Sport,Top,"Confeccionado em microfibra desenvolvida com a tecnologia Seamless, o Top Lupo Challenge VB possui costas nadador e decote arredondado, com busto anatômico duplo para maior conforto e sustentação. Seu decote e cavas contam com acabamento em viés e tecido canelado na cintura, para ajuste perfeito junto ao corpo. Por não possuir nenhum tipo de costura, diminui drasticamente qualquer possível ponto de fricção no corpo. O Top Sem Costura Lupo ainda conta ainda com sistema de ventilação estratégica, colocada em zonas críticas de suor, proporcionando maior conforto térmico. Seu acabamento em Sanitized, inibe a proliferação de microrganismos e proporciona frescor prolongado. Composição: 96% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/192395-500-500/71407-002-1110.png?v=637551219516570000,https://www.lupo.com.br/top-lupo-af-challenge-vb-71407-002/p,12-04-2022
Calca Lupo Leg Contour,"189,90",3% poliester 4% elastano 93% poliamida,1.0,Adulto,Lupo Sport,Calças,"Composição: 93% Poliamida, 4% Elastano, 3% Poliester",https://lupo.vteximg.com.br/arquivos/ids/193041-500-500/71761-001.jpg?v=637842431881700000,https://www.lupo.com.br/calca-lupo-af-leg--contour-71761-001/p,12-04-2022
Cueca Lupo Boxer,"36,90",5% elastano 95% algodão,1.0,Adulto,Cuecas,Boxer,"Composição: 95% Algodão, 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/187713-500-500/00784-017-1110.jpg?v=637197169095700000,https://www.lupo.com.br/cueca-lupo-am-boxer-00784-017/p,12-04-2022
Cueca Lupo Samba Canção,"73,90",100% algodão,1.0,Adulto,Cuecas,Samba Canção,"A cueca samba canção divide opiniões Para muitos homens, ela é sinônimo de conforto para encarar a rotina corrida do dia a dia, para outros, é a peça indispensável para dormir com muita comodidade. Com as Cuecas Samba Canção da Lupo , você vai encontrar conforto em qualquer ocasião, além de contar com muitos modelos mais modernos e com estampas variadas. Se você não abre mão de frescor e liberdade, com certeza, esse modelo de Cueca Lupo foi feito para você. A Samba Canção Lupo é confeccionada em algodão e conta com elástico na cintura. Está disponível em vários tamanhos, cores e estampas. Escolha a sua e aproveite o momento Composição: 100% Algodão",https://lupo.vteximg.com.br/arquivos/ids/187687-500-500/00667-002-2800.jpg?v=637197168974000000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-00667-002/p,12-04-2022
Meia Especial Walk Kit10 - Kit com 10 Pares,"156,90",19% poliamida 2% outra 79% algodão,1.0,Adulto,Meias,Esportivas,"Cano Curto Calcanhar Verdadeiro Tecido com Ventilação Composição: 79% Algodão, 19% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/185757-500-500/03225-960900.png?v=636924913183600000,https://www.lupo.com.br/meia-lupo-walk-03225-960/p,12-04-2022
Meia Lupo Walk - Kit com 3 Unidades,"47,90",1% outra 34% poliamida 65% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 65%, Algodão, 34%, Poliamida, 1%, Outra, Fibra",https://lupo.vteximg.com.br/arquivos/ids/185939-500-500/03245-089-0900-B.jpg?v=636985589575330000,https://www.lupo.com.br/meia-lupo-walk-kit-com-3-unidades-03245-089/p,12-04-2022
Calcinha Lobinha Básica,"23,90",8% elastano 92% algodão,1.0,Infantil,Lingerie,Calcinhas Básica,Composição: 92% Algodão 8% Elastano,https://lupo.vteximg.com.br/arquivos/ids/182402-500-500/00216-001-1110.jpg?v=636868929111470000,https://www.lupo.com.br/calcinha-lobinha-kf-basica-00216-001/p,12-04-2022
Top Loba Long Touch,"63,90",,0.0,Adulto,Lingerie,Sutiã Top,"O top feminino da Loba é uma peça com um design diferenciado que pode ser usado tanto como lingerie quanto como parte do look fazendo o papel de um cropped ou por baixo de uma blusa transparente, por exemplo. Esse modelo de top é super versátil e confortável e, com certeza, vai dar aquele up no seu closet Garanta mais estilo e qualidade para o seu dia a dia",https://lupo.vteximg.com.br/arquivos/ids/177080-500-500/LUPO-LINGERIE-612257.jpg?v=636559288889570000,https://www.lupo.com.br/top-loba-long-touch-41908-001/p,12-04-2022
Cueca Lupo Sunga,"36,90",47% poliéster 48% algodão 5% elastano 95% algodão,1.95,Adulto,Cuecas,Sunga,COMPOSIÇÃO: Cor 9760: Algodão 48% Poliéster 47% Elastano 5% Demais Cores: Algodão 95% Elastano 5%,https://lupo.vteximg.com.br/arquivos/ids/176013-500-500/00461-004-1110.jpg?v=636524045113130000,https://www.lupo.com.br/cueca-lupo-am-sunga-00461-004/p,12-04-2022
Cueca Lupo Samba Cancao,"60,90",12% demais 88% poliester,1.0,Adulto,Cuecas,Samba Canção,COMPOSIÇÃO: Cor 8000: Algodão 88% Poliester 12% Demais cores: Algodão 100%,https://lupo.vteximg.com.br/arquivos/ids/175168-500-500/00502-001-9990.jpg?v=636440213435170000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao/p,12-04-2022
Cueca Lupo Sunga,"48,90",4% elastano 7% poliester 89% poliamida,1.0,Adulto,Cuecas,Sunga,"Fio texturizado a ar. Sensação de algodão com a tecnologia e resistência do nylon Composição: 4% Elastano, 7% Poliester, 89% Poliamida",https://lupo.vteximg.com.br/arquivos/ids/174293-500-500/00526-001-2560.jpg?v=636408361738370000,https://www.lupo.com.br/cueca-lupo-am-sunga/p,12-04-2022
Calça Lupo Legging Feminino Underwear Warm,"146,90",4% a 96% elastano,1.0,Adulto,Lupo Sport,Calças,"Calça Warm Produtos warm promovem isolamento térmico, mantendo a temperatura corporal e retardando a troca de calor com o ambiente externo. indicado para uso underwear, associado a produtos mais espessos e com ação bloqueadora do vento, isto é, o produto warm deve ser a camada mais próxima a pele e para garantir maior conforto possui propriedades bacteriostáticas, neutraliza odores e tem excelente absorção e gerenciamento de umidade. SEAMLESS DRY: SEM COSTURA desenvolvido com a mais moderna tecnologia sem costura, diminui os pontos de fricção. Possui ventilação estratégica, colocada em zonas críticas de suor, proporcionando alto conforto térmico. ANTIMICROBIAL tratamento de higienização que impede a proliferação de microrganismos e bactérias causadores de odores. ISOLAMENTO TÉRMICO produto desenvolvido com material especial que mantém a temperatura corporal e retarda a troca de calor com ambiente externo. FIO HEAT fio desenvolvido com aditivo de cascas de café carbonizadas que, através da Nanotecnologia, resultam em um componente que retém o calor natural do corpo e retarda a perda de temperatura que ocorre naturalmente em temperaturas externas baixas. O isolamento térmico é ainda mais eficaz quando o fio é usado em uma camada mais próxima ao corpo, como uma segunda pele . A fibra oferece ainda propriedades bacteriostáticas, efeito desodorizante e uma sensação livre de suor, através de gerenciamento de umidade. Promove máximo conforto e desempenho durante todo o dia Composição: poliamida 96% elastano 4% A Calça Lupo Legging Feminino Underwear Warm são super confortáveis. Elas podem ser utilizadas em diversas ocasiões e até mesmo como calça de academia . Se você gosta de roupas confortáveis, não deixe de conferir os nossos modelos de body adulto feminino .",https://lupo.vteximg.com.br/arquivos/ids/188705-500-500/71582-001-9990.jpg?v=637197180937000000,https://www.lupo.com.br/calca-lupo-af-under-warm-71582-001/p,12-04-2022
Short Lupo Attack,"102,90",4% elastano 96% poliamida,1.0,Adulto,Lupo Sport,Shorts,"Se você procura um short que contemple sua performance na academia ou em qualquer prática de exercícios físicos Então, você o encontrou Este short Lupo , feito com 96% de poliamida e 4% de elastano, permite que você execute movimentos com perfeição. Altamente elástico e suave em contato com a pele, o Short Lupo Attack será seu novo companheiro para suas práticas esportivas. Seja livre com os seus movimentos com a Lupo",https://lupo.vteximg.com.br/arquivos/ids/179010-500-500/71144-001-9990.jpg?v=636658591117300000,https://www.lupo.com.br/short-lupo-attack-71144-001/p,12-04-2022
Calca Lupo Leg Max Lupo,"175,90",4% elastano 96% poliamida,1.0,Adulto,Lupo Sport,Calças,"Composição: 96% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/190030-500-500/71053-001-9990.png?v=637467720286630000,https://www.lupo.com.br/calca-lupo-legging-max-lupo-71053-001/p,12-04-2022
Sutia Loba Bojo Removível Touch,"77,90",7% elastano 93% poliamida,1.0,Adulto,Lingerie,Sutiã Top,"Composição: 93%, Poliamida, 7%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/174600-500-500/41901-001-9990.jpg?v=636408401597200000,https://www.lupo.com.br/sutia-loba-bojo-removivel-touch-41901-001/p,12-04-2022
Calcinha Loba Boxer,"49,90",2% algodão 5% elastano 93% poliamida,1.0,Adulto,Lingerie,Calcinhas Boxer,"Uma mulher que não tem medo de revelar o seu lado mais sensual deve vestir aquilo que mais lhe faz bem. A calcinha box feminina atende esse desejo, por causa da forma como é confeccionada, justamente para proporcionar conforto e bem estar ao longo do dia, servindo como uma peça para qualquer momento. A calcinha feminina box conta com tudo o que você precisa para se sentir bem consigo mesma, deixando para trás qualquer outra peça que cause desconforto. A própria composição da peça já revela o quanto ela é confortável, pois temos poliamida, elastano e algodão que, juntos, dão maciez, facilitam a respiração e dão elasticidade para a peça. Composição: 93% Poliamida, 5% Elastano, 2% ALGODÃO",https://lupo.vteximg.com.br/arquivos/ids/167487-500-500/41800-001-1110.jpg?v=636325182824900000,https://www.lupo.com.br/calcinha-loba-boxer-41800-001/p,12-04-2022
Sutia Loba Swimmer,"61,90",6% elastano 94% poliamida,1.0,Adulto,Lingerie,Sutiã Básico,"Composição: 94%, Poliamida, 6%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/185232-500-500/41250-001-6140.jpg?v=636893047052700000,https://www.lupo.com.br/sutia-loba-swimmer-41250-001/p,12-04-2022
Sutia Loba Bas Alca Reg,"61,90",6% elastano 94% poliamida,1.0,Adulto,Lingerie,Sutiã Básico,"Composição: 94% Poliamida, 6% Elastano",https://lupo.vteximg.com.br/arquivos/ids/167292-500-500/41200-001-1110.jpg?v=636325177272000000,https://www.lupo.com.br/sutia-loba-bas-alca-reg-41200-001/p,12-04-2022
Sutiã Loba Comfort +,"131,90",100% poliester 7% elastano 93% poliamida,2.0,Adulto,Lingerie,Sutiã Básico,"Composição: 100% Poliester , 93% Poliamida , 7% Elastano",https://lupo.vteximg.com.br/arquivos/ids/166993-500-500/41035-001-9990.jpg?v=636325170672970000,https://www.lupo.com.br/sutia-loba-af-comfort-41035-001/p,12-04-2022
Top Loba  Power Basico Sem Costura,"55,90",10% elastano 90% poliamida,1.0,Adulto,Lingerie,Sutiã Top,"top loba af power basico seamless: sem costura desenvolvido com a mais moderna tecnologia sem costura, diminui os pontos de fricção. possui ventilação estratégica, colocada em zonas críticas de suor, proporcionando alto conforto térmico. antimicrobial tratamento de higienização que impede a proliferação de microrganismos e bactérias causadores de odores. levanta e sustenta composição: poliamida 90% elastano 10%",https://lupo.vteximg.com.br/arquivos/ids/166780-500-500/41018-001-6006.jpg?v=636325164815330000,https://www.lupo.com.br/top-loba-af-power-basico-41018-001/p,12-04-2022
Calcinha Loba Redutora Slim,"57,90",2% algodao 5% elastano 93% poliamida,1.0,Adulto,Atributos,Calcinha Redutora Slim,"Composição: 93% Poliamida , 5% Elastano , 2% Algodao",https://lupo.vteximg.com.br/arquivos/ids/166709-500-500/41000-001-6006.jpg?v=636325163113470000,https://www.lupo.com.br/calcinha-loba-af-redut-slim-41000-001/p,12-04-2022
Calcinha Loba Boxer Touch +,"40,90",2% algodão 5% elastano 93% poliamida,1.0,Adulto,Lingerie,Calcinhas Boxer,"Deixe a sua sensibilidade feminina aflorar com a calcinha loba , uma peça que foi desenvolvida para te acompanhar em todos os momentos do dia e também da noite. Pensada em todos os detalhes, a calcinha lupo loba não desaponta, já que é confeccionada com os melhores materiais, com destaque para o algodão, a poliamida e o elastano. Os três contribuem para oferecer uma peça confortável, elástica e durável. Aproveite para levar para casa uma calcinha box feminina que supera todas as expectativas. Composição: 93% Poliamida, 5% Elastano, 2% Algodão",https://lupo.vteximg.com.br/arquivos/ids/185916-500-500/40905-001-5452.jpg?v=636985589379230000,https://www.lupo.com.br/calcinha-loba-af-boxer-touch-40905-001/p,12-04-2022
Calcinha Loba Biquini Basico,"43,90",2% algodão 5% elastano 93% poliamida,1.0,Adulto,Lingerie,Calcinhas Biquini,"Às vezes, tudo o que uma mulher deseja é uma calcinha básica que faça ela se sentir protegida e confortável ao longo do dia. A calcinha loba da Lupo supre essa necessidade. Delicada e de bom gosto, a peça serve em qualquer ocasião, seja um momento mais íntimo, deitada no quarto, ou no dia a dia, graças ao seu conforto acima da média. Confeccionada em algodão, elastano e poliamida, a calcinha loba é uma peça que une conforto, durabilidade e resistência em um só lugar. Composição: 93% Poliamida, 5% Elastano, 2% ALGODÃO",https://lupo.vteximg.com.br/arquivos/ids/166227-500-500/40400-001-1110.jpg?v=636325156012130000,https://www.lupo.com.br/calcinha-loba-af-biquini-basico-40400-001/p,12-04-2022
Calcinha Loba Fio Dental - Cotton,"35,90",8% elastano 92% algodão,1.0,Adulto,Lingerie,Calcinhas Fio Dental,"Invista em uma calcinha que te entregue conforto o dia todo, mesmo em dias mais quentes, evitando que o suor fique acumulado no tecido e gere desconforto. Essa calcinha feminina da Lupo entrega tudo isso e muito mais para atender os desejos e necessidades de uma mulher independente e cheia de sonhos e realizações. O algodão presente na peça torna ela macia e confortável para usar o dia todo, seja para ir ao trabalho ou passar o dia em casa, deitada na cama, assistindo seus filmes e séries favoritas. Composição: 8% Elastano, 92% Algodão",https://lupo.vteximg.com.br/arquivos/ids/175524-500-500/97556.jpg?v=636461702628170000,https://www.lupo.com.br/calcinha-loba-af-fio-d-cotton-40355-001/p,12-04-2022
Meia Calça Loba Opaca Fio 20,"28,90",14% elastano 86% poliamida,1.0,Adulto,Meias-Calças,Opaca,"Composição: 86% Poliamida , 14% Elastano",https://lupo.vteximg.com.br/arquivos/ids/178897-500-500/LUPO-DIA-3-MEIA-CALCA6362-copy.jpg?v=636621548727600000,https://www.lupo.com.br/meia-calca-loba-af-opaca-fio-20-05898-001/p,12-04-2022
Meia Calça Loba Warm Fio 40,"33,90",8% elastano 92% poliamida,1.0,Adulto,Meias-Calças,Fashion,"Composição: 92% Poliamida, 8% Elastano Meia calça destinada a reter o calor do corpo, utilizando um fio de poliamida com aditivo de cascas de café carbonizadas. Fio 40",https://lupo.vteximg.com.br/arquivos/ids/172938-500-500/05881-001-9990.jpg?v=636325302459900000,https://www.lupo.com.br/meia-calca-loba-af-warm-05881-001/p,12-04-2022
Meia Calça Loba Corsario Up Line Fio 20,"42,90",17% elastano 83% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,"Composição: 83% Poliamida , 17% Elastano",https://lupo.vteximg.com.br/arquivos/ids/180107-500-500/05865-001.jpg?v=636688235529400000,https://www.lupo.com.br/meia-calca-loba-af-up-line-cors-05865-001/p,12-04-2022
Meia Calça Loba Essencial Fio 15,"25,90",10% elastano 90% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 90% Poliamida , 10% Elastano",https://lupo.vteximg.com.br/arquivos/ids/172454-500-500/05770-002-6940.jpg?v=636325295028000000,https://www.lupo.com.br/meia-calca-loba-af-essencial-05770-002/p,12-04-2022
Meia Calça Loba Classica Poa Fio 15,"34,90",14% elastano 86% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 86% Poliamida, 14% Elastano Fio 15",https://lupo.vteximg.com.br/arquivos/ids/181784-500-500/05687-001.jpg?v=636729454413200000,https://www.lupo.com.br/meia-calca-loba-af-classica-poa-05687-001/p,12-04-2022
Meia Loba Soquete Fina,"7,90",,0.0,Adulto,Meias,Soquetes,Composição: 85% Poliamida Fio 20,https://lupo.vteximg.com.br/arquivos/ids/172135-500-500/05530-001-1110b.jpg?v=636325289391400000,https://www.lupo.com.br/meia-loba-af-soquete-fina-05530-001/p,12-04-2022
Meia Lupo - Dry Fit,"23,90",3% elastano 97% poliamida,1.0,Adulto,Meias,Esportivas,"Composição: 97% Poliamida, 3% Elastano",https://lupo.vteximg.com.br/arquivos/ids/174099-500-500/03350-003-branca.jpg?v=636378684576770000,https://www.lupo.com.br/meia-lupo-au-dry-fit-03350-003/p,12-04-2022
Meia Lupo Adulto - Sport,"24,90",,0.0,Adulto,Meias,Esportivas,"Composição: 86% Algodão, 12 poliamida, 2% outras fibras",https://lupo.vteximg.com.br/arquivos/ids/170638-500-500/03230-042-1120.jpg?v=636325259545570000,https://www.lupo.com.br/meia-lupo-am-sport-03230-042/p,12-04-2022
Meia Lupo Walk Kit3 - Kit com 3 Pares,"46,90",2% outra 22% poliamida 76% algodão,1.0,Adulto,Meias,Esportivas,"Composição: 76% ALGODÃO, 22% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/170604-500-500/03225-089-0901a.jpg?v=636325258957570000,https://www.lupo.com.br/meia-lupo-au-walk-kit3-03225-089/p,12-04-2022
